,State,432,437,444,451,458
0,Washington,5226,86,89,96,92
1,Illinois,23527,299,323,354,368
2,California,59030,607,556,539,530
3,Arizona,16918,181,128,126,125
4,Massachusetts,17130,318,333,358,370
5,Wisconsin,7277,69,70,77,76
6,Texas,48134,660,605,599,599
7,Nebraska,2175,22,22,22,22
8,Utah,2114,26,24,23,23
9,Oregon,2375,37,33,38,38
10,Florida,33247,579,569,605,619
11,New York,50158,1122,1084,1297,1456
12,Rhode Island,2613,49,50,52,52
13,Georgia,18962,264,264,254,255
14,New Hampshire,1237,25,28,32,34
15,North Carolina,12085,167,187,164,154
16,New Jersey,24404,563,605,620,634
17,Colorado,6092,103,103,110,114
18,Maryland,8260,142,147,160,164
19,Nevada,5237,64,47,48,49
20,Tennessee,11866,125,145,135,131
21,Hawaii,462,7,9,11,12
22,Indiana,13028,155,154,162,166
23,Kentucky,6042,94,86,75,72
24,Minnesota,6913,114,119,133,141
25,Oklahoma,4850,51,43,43,44
26,Pennsylvania,24991,462,513,636,697
27,South Carolina,9122,149,146,145,144
28,District of Columbia,1059,26,19,21,20
29,Kansas,4859,34,30,29,29
30,Missouri,8797,91,98,103,104
31,Vermont,225,8,9,11,11
32,Virginia,10219,171,183,183,187
33,Connecticut,7883,147,156,180,180
34,Iowa,5729,67,64,76,80
35,Louisiana,10122,158,156,157,156
36,Ohio,18609,234,233,251,253
37,Michigan,17056,344,438,596,701
38,South Dakota,1933,19,21,23,24
39,Arkansas,5601,50,44,37,37
40,Delaware,1552,32,30,30,30
41,Mississippi,7001,99,82,77,76
42,New Mexico,3925,43,42,41,41
43,North Dakota,1498,12,13,16,17
44,Wyoming,695,6,7,7,7
45,Alaska,313,5,5,6,6
46,Maine,736,18,21,20,20
47,Alabama,10526,75,162,54,51
48,Idaho,1957,27,26,24,24
49,Montana,1436,18,20,19,18
50,Puerto Rico,2112,NaN,NaN,NaN,NaN
51,Virgin Islands,26,NaN,NaN,NaN,NaN
52,Guam,134,NaN,NaN,NaN,NaN
53,West Virginia,2638,40,47,55,59
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
