,County,754,759,766,773,780
0,01001,NaN,598,335,197,118
1,01003,NaN,,,,NaN
2,01005,NaN,,,,NaN
3,01007,NaN,144,84,51,30
4,01009,NaN,,,,NaN
5,01011,NaN,,,,NaN
6,01013,NaN,153,95,61,39
7,01015,NaN,,,,NaN
8,01017,NaN,,,,NaN
9,01019,NaN,163,121,90,65
10,01021,NaN,300,187,121,79
11,01023,NaN,84,48,28,16
12,01025,NaN,,,,NaN
13,01027,NaN,,,,NaN
14,01029,NaN,,,,NaN
15,01031,NaN,,,,NaN
16,01033,NaN,351,139,60,27
17,01035,NaN,,,,NaN
18,01037,NaN,,,,NaN
19,01039,NaN,,,,NaN
20,01041,NaN,104,60,36,22
21,01043,NaN,,,,NaN
22,01045,NaN,,,,NaN
23,01047,NaN,227,136,85,55
24,01049,NaN,,,,NaN
25,01051,NaN,656,378,227,137
26,01053,NaN,,,,NaN
27,01055,NaN,,,,NaN
28,01057,NaN,115,71,46,31
29,01059,NaN,298,138,68,35
30,01061,NaN,177,129,102,86
31,01063,NaN,,,,NaN
32,01065,NaN,83,46,27,16
33,01067,NaN,125,87,63,45
34,01069,NaN,720,542,414,321
35,01071,NaN,511,304,189,120
36,01073,NaN,,,,NaN
37,01075,NaN,84,51,31,20
38,01077,NaN,675,370,213,126
39,01079,NaN,234,145,95,58
40,01081,NaN,,,,NaN
41,01083,NaN,660,392,243,145
42,01085,NaN,,,,NaN
43,01087,NaN,,,,NaN
44,01089,NaN,2943,1769,1105,658
45,01091,NaN,106,84,64,49
46,01093,NaN,202,106,61,36
47,01095,NaN,891,537,341,210
48,01097,NaN,,,,NaN
49,01099,NaN,136,72,40,22
50,01101,NaN,1751,1101,711,455
51,01103,NaN,844,377,181,87
52,01105,NaN,,,,NaN
53,01107,NaN,77,49,31,20
54,01109,NaN,,,,NaN
55,01111,NaN,,,,NaN
56,01113,NaN,,,,NaN
57,01115,NaN,,,,NaN
58,01117,NaN,1428,833,500,301
59,01119,NaN,,,,NaN
60,01121,NaN,,,,NaN
61,01123,NaN,,,,NaN
62,01125,NaN,1222,815,547,362
63,01127,NaN,,,,NaN
64,01129,NaN,,,,NaN
65,01131,NaN,,,,NaN
66,01133,NaN,,,,NaN
67,02013,NaN,,,,NaN
68,02016,NaN,,,,NaN
69,02020,NaN,,,,NaN
70,02050,NaN,,,,NaN
71,02060,NaN,,,,NaN
72,02068,NaN,,,,NaN
73,02070,NaN,,,,NaN
74,02090,NaN,,,,NaN
75,02100,NaN,,,,NaN
76,02105,NaN,,,,NaN
77,02110,NaN,,,,NaN
78,02122,NaN,,,,NaN
79,02130,NaN,,,,NaN
80,02150,NaN,,,,NaN
81,02158,NaN,,,,NaN
82,02164,NaN,,,,NaN
83,02170,NaN,,,,NaN
84,02180,NaN,,,,NaN
85,02185,NaN,,,,NaN
86,02188,NaN,,,,NaN
87,02195,NaN,,,,NaN
88,02198,NaN,,,,NaN
89,02220,NaN,,,,NaN
90,02230,NaN,,,,NaN
91,02240,NaN,,,,NaN
92,02261,NaN,,,,NaN
93,02275,NaN,,,,NaN
94,02282,NaN,,,,NaN
95,02290,NaN,,,,NaN
96,04001,NaN,,,,NaN
97,04003,NaN,842,393,186,99
98,04005,NaN,754,449,234,129
99,04007,NaN,406,178,79,42
100,04009,NaN,313,189,110,68
101,04011,NaN,,,,NaN
102,04012,NaN,111,75,49,34
103,04013,NaN,20894,10665,5572,3313
104,04015,NaN,1130,586,304,176
105,04017,NaN,594,264,116,57
106,04019,NaN,5912,3645,2232,1492
107,04021,NaN,2413,1113,534,295
108,04023,NaN,336,112,39,16
109,04025,NaN,1105,770,547,409
110,04027,NaN,1386,939,621,452
111,05001,NaN,76,34,15,8
112,05003,NaN,121,69,41,27
113,05005,NaN,197,206,199,187
114,05007,NaN,1397,967,664,489
115,05009,NaN,215,178,140,111
116,05011,NaN,,,,NaN
117,05013,NaN,,,,NaN
118,05015,NaN,143,139,127,116
119,05017,NaN,,,,NaN
120,05019,NaN,,,,NaN
121,05021,NaN,99,65,41,27
122,05023,NaN,106,56,29,17
123,05025,NaN,,,,NaN
124,05027,NaN,,,,NaN
125,05029,NaN,106,63,36,22
126,05031,NaN,468,237,112,56
127,05033,NaN,319,244,181,143
128,05035,NaN,179,106,61,37
129,05037,NaN,76,42,23,13
130,05039,NaN,,,,NaN
131,05041,NaN,,,,NaN
132,05043,NaN,100,69,46,33
133,05045,NaN,,,,NaN
134,05047,NaN,71,65,58,52
135,05049,NaN,,,,NaN
136,05051,NaN,876,714,587,502
137,05053,NaN,,,,NaN
138,05055,NaN,236,125,63,34
139,05057,NaN,,,,NaN
140,05059,NaN,239,167,111,79
141,05061,NaN,,,,NaN
142,05063,NaN,158,87,46,26
143,05065,NaN,,,,NaN
144,05067,NaN,140,110,83,65
145,05069,NaN,243,163,107,78
146,05071,NaN,148,121,96,79
147,05073,NaN,,,,NaN
148,05075,NaN,,,,NaN
149,05077,NaN,,,,NaN
150,05079,NaN,,,,NaN
151,05081,NaN,,,,NaN
152,05083,NaN,127,114,97,85
153,05085,NaN,323,185,104,65
154,05087,NaN,82,61,44,32
155,05089,NaN,,,,NaN
156,05091,NaN,,,,NaN
157,05093,NaN,215,124,68,41
158,05095,NaN,,,,NaN
159,05097,NaN,,,,NaN
160,05099,NaN,,,,NaN
161,05101,NaN,,,,NaN
162,05103,NaN,110,74,49,36
163,05105,NaN,,,,NaN
164,05107,NaN,,,,NaN
165,05109,NaN,,,,NaN
166,05111,NaN,131,68,34,18
167,05113,NaN,,,,NaN
168,05115,NaN,407,273,177,121
169,05117,NaN,,,,NaN
170,05119,NaN,1575,859,465,279
171,05121,NaN,139,100,71,51
172,05123,NaN,,,,NaN
173,05125,NaN,499,323,202,135
174,05127,NaN,,,,NaN
175,05129,NaN,,,,NaN
176,05131,NaN,647,501,375,296
177,05133,NaN,,,,NaN
178,05135,NaN,101,65,41,27
179,05137,NaN,,,,NaN
180,05139,NaN,149,108,76,57
181,05141,NaN,75,60,46,35
182,05143,NaN,1474,1043,706,504
183,05145,NaN,511,302,173,106
184,05147,NaN,,,,NaN
185,05149,NaN,,,,NaN
186,06001,NaN,7429,4797,3071,2096
187,06003,NaN,,,,NaN
188,06005,NaN,350,242,164,117
189,06007,NaN,1173,859,624,471
190,06009,NaN,,,,NaN
191,06011,NaN,,,,NaN
192,06013,NaN,6240,4009,2591,1776
193,06015,NaN,251,169,119,83
194,06017,NaN,826,650,508,416
195,06019,NaN,7140,4399,2672,1709
196,06021,NaN,195,139,99,75
197,06023,NaN,637,415,278,198
198,06025,NaN,1405,449,157,63
199,06027,NaN,,,,NaN
200,06029,NaN,5869,3913,2587,1807
201,06031,NaN,1072,481,214,104
202,06033,NaN,496,372,278,216
203,06035,NaN,198,177,146,126
204,06037,NaN,42824,18913,8361,4214
205,06039,NaN,1388,688,349,192
206,06041,NaN,1146,860,638,495
207,06043,NaN,,,,NaN
208,06045,NaN,556,320,188,120
209,06047,NaN,1732,1063,663,453
210,06049,NaN,,,,NaN
211,06051,NaN,27,18,11,8
212,06053,NaN,3529,2212,1397,936
213,06055,NaN,759,468,297,201
214,06057,NaN,589,401,271,192
215,06059,NaN,14622,9590,6356,4577
216,06061,NaN,2138,1463,1009,740
217,06063,NaN,,,,NaN
218,06065,NaN,12242,7532,4589,3097
219,06067,NaN,8215,4805,2862,1838
220,06069,NaN,299,178,108,73
221,06071,NaN,10599,6858,4280,2922
222,06073,NaN,11166,4637,1999,967
223,06075,NaN,3199,2091,1348,915
224,06077,NaN,4235,2664,1667,1127
225,06079,NaN,1493,1023,676,469
226,06081,NaN,3520,2025,1179,740
227,06083,NaN,2515,1451,821,512
228,06085,NaN,10001,6168,3867,2623
229,06087,NaN,1838,1025,568,348
230,06089,NaN,1196,956,721,547
231,06091,NaN,,,,NaN
232,06093,NaN,234,187,146,117
233,06095,NaN,2598,1772,1214,878
234,06097,NaN,2556,1711,1139,805
235,06099,NaN,2929,1961,1322,980
236,06101,NaN,494,319,207,145
237,06103,NaN,376,265,185,135
238,06105,NaN,,,,NaN
239,06107,NaN,3493,1885,951,511
240,06109,NaN,,,,NaN
241,06111,NaN,4148,2592,1612,1086
242,06113,NaN,1237,827,552,386
243,06115,NaN,388,227,133,85
244,08001,NaN,1645,1029,603,387
245,08003,NaN,,,,NaN
246,08005,NaN,2009,1189,667,411
247,08007,NaN,,,,NaN
248,08009,NaN,,,,NaN
249,08011,NaN,,,,NaN
250,08013,NaN,1167,793,504,336
251,08014,NaN,,,,NaN
252,08015,NaN,,,,NaN
253,08017,NaN,,,,NaN
254,08019,NaN,,,,NaN
255,08021,NaN,,,,NaN
256,08023,NaN,,,,NaN
257,08025,NaN,,,,NaN
258,08027,NaN,,,,NaN
259,08029,NaN,,,,NaN
260,08031,NaN,2005,1302,793,519
261,08033,NaN,,,,NaN
262,08035,NaN,1086,640,361,225
263,08037,NaN,139,72,35,18
264,08039,NaN,75,59,44,34
265,08041,NaN,2665,1498,811,485
266,08043,NaN,362,210,116,72
267,08045,NaN,187,124,77,50
268,08047,NaN,,,,NaN
269,08049,NaN,43,34,24,18
270,08051,NaN,,,,NaN
271,08053,NaN,,,,NaN
272,08055,NaN,,,,NaN
273,08057,NaN,,,,NaN
274,08059,NaN,1880,1265,800,544
275,08061,NaN,,,,NaN
276,08063,NaN,,,,NaN
277,08065,NaN,,,,NaN
278,08067,NaN,,,,NaN
279,08069,NaN,1583,1054,666,437
280,08071,NaN,,,,NaN
281,08073,NaN,,,,NaN
282,08075,NaN,255,157,98,65
283,08077,NaN,,,,NaN
284,08079,NaN,,,,NaN
285,08081,NaN,,,,NaN
286,08083,NaN,175,106,61,37
287,08085,NaN,222,170,124,92
288,08087,NaN,126,115,97,81
289,08089,NaN,102,85,66,51
290,08091,NaN,,,,NaN
291,08093,NaN,,,,NaN
292,08095,NaN,,,,NaN
293,08097,NaN,,,,NaN
294,08099,NaN,,,,NaN
295,08101,NaN,734,431,244,152
296,08103,NaN,,,,NaN
297,08105,NaN,,,,NaN
298,08107,NaN,60,37,22,13
299,08109,NaN,,,,NaN
300,08111,NaN,,,,NaN
301,08113,NaN,,,,NaN
302,08115,NaN,,,,NaN
303,08117,NaN,52,19,7,3
304,08119,NaN,76,62,48,40
305,08121,NaN,,,,NaN
306,08123,NaN,1185,703,396,240
307,08125,NaN,,,,NaN
308,09001,NaN,2282,2124,1719,1362
309,09003,NaN,2334,2375,2081,1726
310,09005,NaN,556,599,562,492
311,09007,NaN,539,590,566,507
312,09009,NaN,2469,2206,1734,1318
313,09011,NaN,916,763,567,405
314,09013,NaN,486,578,604,571
315,09015,NaN,444,373,274,192
316,10001,NaN,566,301,149,76
317,10003,NaN,1535,1064,675,419
318,10005,NaN,753,530,340,221
319,11001,NaN,1238,873,577,374
320,12001,NaN,1676,981,564,354
321,12003,NaN,275,185,124,82
322,12005,NaN,1179,784,520,373
323,12007,NaN,214,154,108,80
324,12009,NaN,,,,NaN
325,12011,NaN,4484,2053,1008,537
326,12013,NaN,,,,NaN
327,12015,NaN,,,,NaN
328,12017,NaN,1037,825,674,577
329,12019,NaN,1544,975,614,389
330,12021,NaN,1564,1249,1019,828
331,12023,NaN,557,358,234,164
332,12027,NaN,,,,NaN
333,12029,NaN,,,,NaN
334,12031,NaN,5470,3638,2391,1558
335,12033,NaN,,,,NaN
336,12035,NaN,,,,NaN
337,12037,NaN,,,,NaN
338,12039,NaN,304,175,102,64
339,12041,NaN,163,106,71,54
340,12043,NaN,,,,NaN
341,12045,NaN,112,70,45,33
342,12047,NaN,,,,NaN
343,12049,NaN,165,92,49,30
344,12051,NaN,199,115,72,46
345,12053,NaN,1060,703,482,363
346,12055,NaN,,,,NaN
347,12057,NaN,6898,4499,2921,2040
348,12059,NaN,117,78,53,38
349,12061,NaN,,,,NaN
350,12063,NaN,340,185,111,74
351,12065,NaN,,,,NaN
352,12067,NaN,,,,NaN
353,12069,NaN,2055,1375,909,643
354,12071,NaN,,,,NaN
355,12073,NaN,1813,988,536,303
356,12075,NaN,267,164,103,74
357,12077,NaN,,,,NaN
358,12079,NaN,141,57,24,12
359,12081,NaN,2492,1852,1361,1058
360,12083,NaN,,,,NaN
361,12085,NaN,,,,NaN
362,12086,NaN,5757,1673,498,175
363,12087,NaN,194,111,64,40
364,12089,NaN,595,470,352,258
365,12091,NaN,,,,NaN
366,12093,NaN,,,,NaN
367,12095,NaN,,,,NaN
368,12097,NaN,1398,734,397,235
369,12099,NaN,4197,2531,1613,1071
370,12101,NaN,2771,1683,1068,748
371,12103,NaN,4718,3181,2216,1669
372,12105,NaN,3606,2006,1137,711
373,12107,NaN,,,,NaN
374,12109,NaN,1965,1409,966,646
375,12111,NaN,,,,NaN
376,12113,NaN,,,,NaN
377,12115,NaN,,,,NaN
378,12117,NaN,,,,NaN
379,12119,NaN,775,706,641,611
380,12121,NaN,364,237,158,118
381,12123,NaN,189,84,40,22
382,12125,NaN,,,,NaN
383,12127,NaN,,,,NaN
384,12129,NaN,251,138,77,46
385,12131,NaN,392,296,233,192
386,12133,NaN,161,95,58,40
387,13001,NaN,,,,NaN
388,13003,NaN,,,,NaN
389,13005,NaN,,,,NaN
390,13007,NaN,,,,NaN
391,13009,NaN,187,142,100,75
392,13011,NaN,73,66,57,48
393,13013,NaN,307,208,135,95
394,13015,NaN,,,,NaN
395,13017,NaN,,,,NaN
396,13019,NaN,,,,NaN
397,13021,NaN,709,576,430,347
398,13023,NaN,,,,NaN
399,13025,NaN,116,106,92,78
400,13027,NaN,66,53,44,36
401,13029,NaN,,,,NaN
402,13031,NaN,,,,NaN
403,13033,NaN,,,,NaN
404,13035,NaN,96,69,48,37
405,13037,NaN,,,,NaN
406,13039,NaN,,,,NaN
407,13043,NaN,,,,NaN
408,13045,NaN,,,,NaN
409,13047,NaN,,,,NaN
410,13049,NaN,,,,NaN
411,13051,NaN,,,,NaN
412,13053,NaN,,,,NaN
413,13055,NaN,,,,NaN
414,13057,NaN,978,834,675,557
415,13059,NaN,697,864,869,809
416,13061,NaN,,,,NaN
417,13063,NaN,1027,799,544,406
418,13065,NaN,,,,NaN
419,13067,NaN,,,,NaN
420,13069,NaN,,,,NaN
421,13071,NaN,223,155,107,74
422,13073,NaN,742,620,521,436
423,13075,NaN,,,,NaN
424,13077,NaN,,,,NaN
425,13079,NaN,,,,NaN
426,13081,NaN,,,,NaN
427,13083,NaN,,,,NaN
428,13085,NaN,106,66,41,26
429,13087,NaN,,,,NaN
430,13089,NaN,2762,2538,2063,1806
431,13091,NaN,,,,NaN
432,13093,NaN,,,,NaN
433,13095,NaN,543,327,203,130
434,13097,NaN,,,,NaN
435,13099,NaN,,,,NaN
436,13101,NaN,,,,NaN
437,13103,NaN,,,,NaN
438,13105,NaN,55,50,40,32
439,13107,NaN,,,,NaN
440,13109,NaN,,,,NaN
441,13111,NaN,118,114,107,96
442,13113,NaN,,,,NaN
443,13115,NaN,,,,NaN
444,13117,NaN,993,637,409,279
445,13119,NaN,93,80,67,56
446,13121,NaN,,,,NaN
447,13123,NaN,160,113,78,54
448,13125,NaN,,,,NaN
449,13127,NaN,,,,NaN
450,13129,NaN,,,,NaN
451,13131,NaN,149,91,54,33
452,13133,NaN,,,,NaN
453,13135,NaN,3742,2998,2293,1859
454,13137,NaN,276,243,212,181
455,13139,NaN,924,833,720,629
456,13141,NaN,,,,NaN
457,13143,NaN,,,,NaN
458,13145,NaN,,,,NaN
