,County,452,458,465,472,479,486,493
0,01001,6763,77,84,98,109,117,131
1,01003,20723,137,174,235,303,405,567
2,01005,2271,18,21,28,36,46,61
3,01007,2563,19,21,25,28,33,39
4,01009,6532,49,57,68,80,109,149
5,01011,1220,5,6,7,9,12,20
6,01013,2132,17,21,30,35,40,53
7,01015,14355,97,106,121,132,150,185
8,01017,3518,21,22,23,25,29,39
9,01019,1827,14,15,20,23,29,39
10,01021,4129,29,34,47,74,121,151
11,01023,588,3,5,8,12,16,23
12,01025,3473,14,15,18,18,18,21
13,01027,1502,8,9,12,13,15,17
14,01029,1470,7,8,11,14,17,19
15,01031,5434,44,48,59,70,80,92
16,01033,6235,43,44,50,55,62,75
17,01035,1097,5,7,10,13,19,25
18,01037,994,10,10,11,11,13,14
19,01039,4069,18,22,30,39,53,72
20,01041,1495,5,7,9,10,11,12
21,01043,9508,84,83,92,109,138,184
22,01045,4781,25,30,41,54,70,91
23,01047,3528,16,18,24,37,57,78
24,01049,8761,71,94,129,158,160,146
25,01051,10022,63,67,78,85,94,116
26,01053,3903,23,30,46,62,70,77
27,01055,13703,58,63,77,100,135,176
28,01057,2096,14,16,19,21,22,24
29,01059,4213,28,34,47,58,65,75
30,01061,2464,16,20,28,33,40,49
31,01063,914,5,6,7,9,11,13
32,01065,2186,14,14,17,19,20,21
33,01067,1883,11,10,10,9,10,11
34,01069,10414,72,84,106,127,153,196
35,01071,6762,43,51,61,72,80,84
36,01073,75517,495,542,653,826,1077,1385
37,01075,1399,7,7,10,11,12,13
38,01077,9276,79,89,114,146,168,183
39,01079,2964,21,22,25,29,34,40
40,01081,15631,87,105,147,228,305,316
41,01083,9859,88,92,99,98,103,124
42,01085,1373,8,9,12,18,24,25
43,01087,1564,16,18,24,27,27,30
44,01089,34109,227,275,374,536,813,1145
45,01091,2485,12,13,14,17,20,25
46,01093,3072,22,24,29,31,32,37
47,01095,12009,99,99,109,122,138,158
48,01097,39126,469,555,701,883,1174,1479
49,01099,1730,9,11,14,20,26,35
50,01101,24058,160,188,263,386,541,695
51,01103,14168,139,148,160,181,209,237
52,01105,1076,2,3,4,5,6,8
53,01107,2332,11,12,16,21,24,30
54,01109,3065,15,18,25,33,45,62
55,01111,1777,13,15,19,24,28,30
56,01113,4312,37,46,61,76,94,124
57,01115,9485,61,73,104,143,182,220
58,01117,23221,143,156,190,248,318,351
59,01119,1033,6,8,12,17,21,25
60,01121,8126,65,77,101,121,149,196
61,01123,3919,32,35,43,52,63,77
62,01125,25405,139,154,195,274,409,554
63,01127,7149,63,66,77,85,93,107
64,01129,1654,9,10,13,15,18,23
65,01131,1247,4,6,10,13,19,24
66,01133,2732,27,27,30,32,33,35
67,02013,365,0,0,0,0,0,0
68,02016,681,5,5,5,6,7,8
69,02020,29565,626,775,982,1136,1294,1507
70,02050,3854,53,55,58,52,44,40
71,02060,0,0,0,0,0,0,0
72,02068,95,2,2,3,3,4,4
73,02070,226,3,3,4,4,4,5
74,02090,6953,140,173,218,250,286,348
75,02100,29,0,0,0,0,1,2
76,02105,0,0,0,0,0,0,0
77,02110,1345,26,32,41,46,52,60
78,02122,4323,102,127,159,182,202,230
79,02130,409,4,6,8,10,12,15
80,02150,1096,15,17,21,21,20,20
81,02158,1247,6,6,7,7,9,12
82,02164,193,3,4,4,4,5,6
83,02170,10872,389,456,543,567,561,558
