,County,229,234,241,248,255,262,269,276,283
0,01001,1383,47,40,35,30,25,22,18,16
1,01003,4586,137,108,85,68,55,46,38,32
2,01005,617,2,1,1,0,0,0,0,0
3,01007,557,11,8,6,4,3,2,1,1
4,01009,1070,43,35,28,23,18,15,12,9
5,01011,545,7,6,5,5,4,4,4,3
6,01013,859,15,14,13,12,12,11,10,10
7,01015,2593,79,60,45,34,26,19,14,11
8,01017,857,5,3,2,2,1,1,0,0
9,01019,367,13,11,9,7,5,4,3,3
10,01021,1168,43,36,30,25,21,17,15,12
11,01023,325,0,0,0,0,0,0,0,0
12,01025,930,18,11,6,3,2,1,0,0
13,01027,401,21,17,14,12,10,8,7,5
14,01029,239,9,3,1,0,0,0,0,0
15,01031,982,9,6,5,4,3,2,2,1
16,01033,1480,6,3,2,1,0,0,0,0
17,01035,437,5,4,3,3,2,2,2,2
18,01037,110,2,1,1,1,1,1,1,1
19,01039,817,6,4,2,1,1,0,0,0
20,01041,401,0,0,0,0,0,0,0,0
21,01043,1480,21,15,10,7,5,3,2,1
22,01045,1030,29,18,10,6,3,1,0,0
23,01047,1449,20,16,13,10,8,6,5,4
24,01049,2111,30,25,21,18,17,16,15,14
25,01051,2124,69,62,56,50,45,40,35,31
26,01053,1257,19,16,15,14,13,12,12,11
27,01055,2774,90,72,57,45,35,27,21,17
28,01057,316,18,16,14,13,11,10,9,8
29,01059,1600,31,19,11,6,3,1,0,0
30,01061,398,17,14,12,10,9,7,6,5
31,01063,282,13,13,13,13,13,13,12,12
32,01065,542,3,2,2,2,1,1,1,1
33,01067,345,18,16,13,11,8,6,5,3
34,01069,1923,29,28,28,28,28,27,27,27
35,01071,1321,22,12,7,3,2,1,0,0
36,01073,16703,474,387,315,257,209,169,137,111
37,01075,282,3,2,2,2,2,2,2,2
38,01077,1479,30,22,16,11,8,5,4,2
39,01079,505,8,6,4,2,2,1,0,0
40,01081,3511,219,121,49,16,4,1,0,0
41,01083,1706,62,51,42,35,29,24,20,16
42,01085,604,3,2,1,0,0,0,0,0
43,01087,412,9,7,6,5,4,3,3,2
44,01089,6592,151,119,95,78,65,56,49,44
45,01091,645,10,7,5,4,3,2,1,1
46,01093,749,14,11,8,6,5,4,3,2
47,01095,3510,27,16,9,5,2,1,0,0
48,01097,12289,103,56,31,18,10,7,4,3
49,01099,437,1,0,0,0,0,0,0,0
50,01101,7956,118,84,60,45,35,27,22,18
51,01103,2891,59,46,37,30,25,21,19,17
52,01105,483,2,1,0,0,0,0,0,0
53,01107,544,4,1,0,0,0,0,0,0
54,01109,851,22,19,16,13,11,9,8,7
55,01111,494,24,15,8,4,2,1,0,0
56,01113,1565,18,13,9,7,5,3,2,1
57,01115,1720,21,14,10,7,4,3,2,1
58,01117,4345,83,64,49,38,29,22,17,13
59,01119,403,2,1,1,1,0,0,0,0
60,01121,1312,21,11,6,3,1,0,0,0
61,01123,942,8,5,2,1,0,0,0,0
62,01125,5352,189,164,141,121,104,89,76,64
63,01127,1958,65,60,55,50,45,41,38,34
64,01129,500,1,1,0,0,0,0,0,0
65,01131,474,1,0,0,0,0,0,0,0
66,01133,584,23,21,20,18,17,16,15,14
67,02013,2,0,0,0,0,0,0,0,0
68,02016,6,0,0,0,0,0,0,0,0
69,02020,3297,193,166,141,121,103,87,74,63
70,02050,71,6,5,4,4,4,3,3,3
71,02060,10,1,1,1,1,1,0,0,0
72,02068,2,0,0,0,0,0,0,0,0
73,02070,5,0,0,0,0,0,0,0,0
74,02090,755,158,211,251,265,249,211,165,119
75,02100,4,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,194,11,8,6,5,4,3,2,2
78,02122,422,5,3,1,0,0,0,0,0
79,02130,47,0,0,0,0,0,0,0,0
80,02150,18,2,2,2,1,1,1,0,0
81,02158,8,0,0,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0,0,0
83,02170,511,26,21,16,12,9,6,5,3
84,02180,46,3,1,0,0,0,0,0,0
85,02185,52,9,8,7,7,6,5,5,4
86,02188,70,0,0,0,0,0,0,0,0
87,02195,7,0,0,0,0,0,0,0,0
88,02198,28,1,0,0,0,0,0,0,0
89,02220,38,1,0,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0,0,0
91,02240,19,0,0,0,0,0,0,0,0
92,02261,75,0,0,0,0,0,0,0,0
93,02275,12,0,0,0,0,0,0,0,0
94,02282,21,3,2,1,0,0,0,0,0
95,02290,72,0,0,0,0,0,0,0,0
96,04001,3372,11,7,5,3,2,1,1,0
97,04003,1841,11,8,6,5,4,3,2,2
98,04005,3394,4,2,1,0,0,0,0,0
99,04007,1132,18,11,7,4,2,1,0,0
100,04009,766,34,28,23,19,16,13,11,9
101,04011,59,2,1,1,1,0,0,0,0
102,04012,517,1,0,0,0,0,0,0,0
103,04013,136004,210,101,49,24,12,6,3,2
104,04015,3762,72,55,42,32,24,19,14,11
105,04017,5659,14,8,4,2,1,0,0,0
106,04019,22000,490,405,335,277,228,188,155,128
107,04021,9981,134,102,78,59,44,34,25,19
108,04023,2775,9,6,4,2,1,1,0,0
109,04025,2369,37,27,20,15,11,8,6,5
110,04027,12333,57,33,18,10,5,3,1,0
111,05001,299,2,1,1,1,1,0,0,0
112,05003,390,1,0,0,0,0,0,0,0
113,05005,155,10,5,3,2,1,1,1,1
114,05007,5645,277,219,157,110,77,54,39,29
115,05009,414,33,24,16,10,6,4,3,2
116,05011,314,22,19,15,13,10,8,7,5
117,05013,25,3,2,2,2,2,2,2,2
118,05015,503,18,16,15,14,13,12,11,10
119,05017,969,7,5,4,3,2,1,1,0
120,05019,266,47,46,36,23,12,5,2,0
121,05021,211,20,22,21,16,12,9,7,6
122,05023,270,1,0,0,0,0,0,0,0
123,05025,142,2,1,0,0,0,0,0,0
124,05027,319,16,14,12,11,10,9,9,9
125,05029,220,10,9,8,7,7,6,5,5
126,05031,2124,226,210,180,144,108,78,54,36
127,05033,993,52,45,39,33,28,23,19,15
128,05035,1738,43,32,24,18,14,11,8,6
129,05037,307,12,10,8,6,5,4,3,2
130,05039,136,8,8,8,8,8,8,7,7
131,05041,253,10,8,7,5,4,4,3,2
132,05043,321,2,0,0,0,0,0,0,0
133,05045,1798,113,86,64,49,39,31,26,22
134,05047,189,4,3,2,2,1,1,1,0
135,05049,85,11,9,8,6,5,4,3,2
136,05051,1533,90,75,62,51,42,34,28,23
137,05053,204,6,5,4,4,3,2,2,2
138,05055,672,29,22,17,13,11,9,8,7
139,05057,335,7,5,3,2,1,1,0,0
140,05059,1747,67,52,40,30,22,16,12,8
141,05061,437,14,11,9,7,6,5,5,5
142,05063,816,18,11,7,5,4,3,3,3
143,05065,111,9,5,3,2,1,1,0,0
144,05067,195,2,1,1,0,0,0,0,0
145,05069,2304,194,169,143,120,100,82,68,56
146,05071,787,14,11,8,6,4,3,2,2
147,05073,76,1,1,1,0,0,0,0,0
148,05075,271,6,6,5,5,5,5,5,5
149,05077,1013,6,5,4,3,2,2,1,1
150,05079,1762,133,119,102,85,68,53,41,31
151,05081,306,7,4,3,2,1,0,0,0
152,05083,370,12,8,5,3,2,2,1,1
153,05085,785,61,57,53,49,46,42,39,36
154,05087,310,2,1,1,0,0,0,0,0
155,05089,52,3,2,1,1,0,0,0,0
