,Region,796,801,808,815,822
0,Belgium,,113,111,106,104
1,Bulgaria,,106,88,73,62
2,Czechia,,180,169,158,149
3,Denmark,,148,116,95,75
4,Germany,,779,682,597,520
5,Estonia,,37,32,29,26
6,Ireland,,39,36,34,32
7,Greece,,328,317,313,311
8,Spain,,849,1003,1172,1330
9,France,,619,572,529,491
10,Croatia,,72,62,55,48
11,Italy,,961,972,1003,1017
12,Cyprus,,15,13,12,12
13,Latvia,,54,49,44,39
14,Lithuania,,77,70,63,58
15,Luxembourg,,11,13,14,16
16,Hungary,,215,191,170,154
17,Malta,,9,11,12,14
18,Netherlands,,112,124,137,150
19,Austria,,278,316,359,405
20,Poland,,517,459,415,357
21,Portugal,,99,95,92,88
22,Romania,,185,155,129,110
23,Slovenia,,28,25,24,22
24,Slovakia,,134,113,96,82
25,Finland,,179,187,194,197
26,Sweden,,157,131,114,98
27,United Kingdom,,769,780,804,811
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,100,100,96,93
31,Switzerland,,119,133,146,152
