,Region,697,703,710,717,724
0,Belgium,,268,258,258,258
1,Bulgaria,,513,470,426,387
2,Czechia,,847,879,912,927
3,Denmark,,58,56,54,54
4,Germany,,3109,3566,4120,4755
5,Estonia,,27,25,24,24
6,Ireland,,53,51,49,49
7,Greece,,674,689,717,732
8,Spain,,455,600,791,1024
9,France,,1418,1802,2276,2856
10,Croatia,,340,317,299,279
11,Italy,,952,1160,1386,1616
12,Cyprus,,11,13,16,18
13,Latvia,,64,56,47,40
14,Lithuania,,116,111,106,102
15,Luxembourg,,6,5,4,4
16,Hungary,,1139,1110,1100,1120
17,Malta,,2,2,2,2
18,Netherlands,,457,499,548,589
19,Austria,,354,346,339,331
20,Poland,,3696,4254,4860,5505
21,Portugal,,132,140,147,153
22,Romania,,455,410,368,327
23,Slovenia,,75,67,61,55
24,Slovakia,,660,713,759,776
25,Finland,,43,42,41,41
26,Sweden,,53,71,91,118
27,United Kingdom,,883,925,982,1030
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,3,4,6,7
30,Norway,,83,100,122,141
31,Switzerland,,225,270,316,372
