,Region,411,416,423,430,437
0,Belgium,,139,116,98,82
1,Bulgaria,,264,264,263,262
2,Czechia,,1381,1504,1620,1721
3,Denmark,,12,8,5,3
4,Germany,,1300,1016,804,638
5,Estonia,,54,58,62,66
6,Ireland,,110,94,80,69
7,Greece,,281,328,379,437
8,Spain,,1883,1706,1555,1418
9,France,,1848,1693,1557,1435
10,Croatia,,54,42,33,26
11,Italy,,1760,1625,1489,1366
12,Cyprus,,2,1,1,0
13,Latvia,,60,53,48,42
14,Lithuania,,62,53,46,39
15,Luxembourg,,6,5,5,4
16,Hungary,,910,1029,1150,1279
17,Malta,,7,7,7,7
18,Netherlands,,244,216,193,171
19,Austria,,117,100,86,74
20,Poland,,1080,993,916,845
21,Portugal,,206,124,78,49
22,Romania,,475,464,452,442
23,Slovenia,,36,28,23,18
24,Slovakia,,678,689,698,704
25,Finland,,11,10,9,8
26,Sweden,,80,58,42,30
27,United Kingdom,,1408,1049,771,569
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,4,3,2,2
31,Switzerland,,41,30,22,16
