,Region,467,472,479,486,493
0,Belgium,,256,251,252,261
1,Bulgaria,,598,593,599,613
2,Czechia,,340,286,249,226
3,Denmark,,16,17,18,19
4,Germany,,1493,1511,1564,1626
5,Estonia,,32,27,25,24
6,Ireland,,34,33,33,33
7,Greece,,490,479,479,478
8,Spain,,706,770,842,923
9,France,,1815,1780,1767,1812
10,Croatia,,342,364,379,390
11,Italy,,1682,1485,1383,1358
12,Cyprus,,11,11,12,13
13,Latvia,,42,40,39,40
14,Lithuania,,95,101,106,110
15,Luxembourg,,6,6,6,7
16,Hungary,,1031,889,804,747
17,Malta,,3,3,3,3
18,Netherlands,,138,138,140,144
19,Austria,,145,133,126,125
20,Poland,,2803,2711,2676,2683
21,Portugal,,14,13,12,12
22,Romania,,824,729,679,660
23,Slovenia,,57,63,67,70
24,Slovakia,,222,177,151,135
25,Finland,,10,9,8,9
26,Sweden,,146,161,176,194
27,United Kingdom,,129,124,121,123
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,21,23,25,28
31,Switzerland,,86,94,104,112
