,Region,705,710,717,724,731
0,Belgium,,344,370,389,406
1,Bulgaria,,441,422,396,384
2,Czechia,,503,431,373,322
3,Denmark,,93,108,126,143
4,Germany,,2440,2481,2533,2541
5,Estonia,,30,30,29,29
6,Ireland,,62,69,76,82
7,Greece,,540,514,490,461
8,Spain,,371,411,459,506
9,France,,1484,1774,2104,2464
10,Croatia,,329,317,307,290
11,Italy,,1306,1670,2118,2660
12,Cyprus,,11,12,12,13
13,Latvia,,57,53,48,45
14,Lithuania,,205,238,273,309
15,Luxembourg,,11,12,13,14
16,Hungary,,773,680,596,517
17,Malta,,2,2,3,3
18,Netherlands,,245,209,178,152
19,Austria,,150,115,93,74
20,Poland,,3833,4330,4760,5116
21,Portugal,,110,108,109,108
22,Romania,,384,346,312,276
23,Slovenia,,46,37,30,25
24,Slovakia,,470,439,415,384
25,Finland,,39,38,37,35
26,Sweden,,45,51,59,70
27,United Kingdom,,922,1003,1082,1139
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,0,0
30,Norway,,79,95,111,130
31,Switzerland,,210,236,267,290
