,Region,432,437,444,451,458
0,Belgium,,213,217,221,225
1,Bulgaria,,667,742,837,940
2,Czechia,,1215,1126,1043,960
3,Denmark,,5,3,2,2
4,Germany,,705,557,441,346
5,Estonia,,83,90,97,103
6,Ireland,,31,22,15,11
7,Greece,,477,545,622,711
8,Spain,,844,731,625,532
9,France,,1899,1902,1913,1917
10,Croatia,,130,153,181,214
11,Italy,,3253,3583,3948,4351
12,Cyprus,,3,3,3,3
13,Latvia,,41,35,30,25
14,Lithuania,,71,70,68,67
15,Luxembourg,,28,30,33,36
16,Hungary,,2006,2477,3027,3656
17,Malta,,14,13,13,13
18,Netherlands,,144,122,102,86
19,Austria,,203,217,232,248
20,Poland,,2624,3030,3502,4008
21,Portugal,,36,23,14,9
22,Romania,,990,1164,1364,1598
23,Slovenia,,33,31,28,26
24,Slovakia,,402,342,291,247
25,Finland,,8,7,6,5
26,Sweden,,79,68,58,50
27,United Kingdom,,229,136,81,48
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,5,4,4,3
31,Switzerland,,75,77,79,80
