,Region,747,752,759,766,773
0,Belgium,,238,273,317,361
1,Bulgaria,,533,543,557,565
2,Czechia,,284,353,426,494
3,Denmark,,177,207,238,268
4,Germany,,834,776,737,693
5,Estonia,,34,37,41,44
6,Ireland,,54,56,57,61
7,Greece,,748,763,799,856
8,Spain,,1680,1982,2369,2764
9,France,,1991,2135,2257,2411
10,Croatia,,413,448,495,552
11,Italy,,2798,2955,3200,3497
12,Cyprus,,11,9,7,6
13,Latvia,,83,90,97,104
14,Lithuania,,131,143,155,166
15,Luxembourg,,7,8,8,8
16,Hungary,,560,617,678,723
17,Malta,,20,20,20,20
18,Netherlands,,81,84,87,90
19,Austria,,180,240,323,427
20,Poland,,1244,1193,1153,1104
21,Portugal,,406,477,564,662
22,Romania,,845,1146,1573,2148
23,Slovenia,,146,186,233,281
24,Slovakia,,96,72,56,43
25,Finland,,131,191,278,404
26,Sweden,,350,463,608,773
27,United Kingdom,,2583,2843,3203,3538
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,23,25,26,25
31,Switzerland,,89,90,92,92
