,Region,768,773,780,787,794
0,Belgium,,136,104,80,66
1,Bulgaria,,391,353,300,266
2,Czechia,,380,386,392,398
3,Denmark,,324,359,382,389
4,Germany,,1369,1482,1627,1744
5,Estonia,,65,71,77,80
6,Ireland,,56,50,46,41
7,Greece,,415,366,330,298
8,Spain,,1625,1544,1502,1463
9,France,,4598,5726,6740,7705
10,Croatia,,219,185,162,146
11,Italy,,1393,1233,1102,995
12,Cyprus,,35,36,37,38
13,Latvia,,141,178,218,257
14,Lithuania,,165,174,185,191
15,Luxembourg,,8,7,7,6
16,Hungary,,754,783,824,862
17,Malta,,5,4,3,3
18,Netherlands,,53,49,47,45
19,Austria,,253,293,341,398
20,Poland,,1580,1660,1712,1733
21,Portugal,,212,191,172,158
22,Romania,,831,808,795,783
23,Slovenia,,91,85,78,75
24,Slovakia,,239,294,355,409
25,Finland,,102,102,104,105
26,Sweden,,260,260,253,238
27,United Kingdom,,571,468,404,336
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,3,5,9,13
30,Norway,,34,37,37,39
31,Switzerland,,64,56,51,44
