,Region,446,451,458,465,472
0,Belgium,,329,376,430,492
1,Bulgaria,,759,800,833,875
2,Czechia,,708,583,479,393
3,Denmark,,13,14,15,16
4,Germany,,1015,970,929,890
5,Estonia,,84,87,90,92
6,Ireland,,40,35,32,29
7,Greece,,545,583,622,660
8,Spain,,488,391,312,246
9,France,,1539,1500,1459,1409
10,Croatia,,331,466,655,915
11,Italy,,3316,3473,3640,3809
12,Cyprus,,12,15,18,23
13,Latvia,,44,41,39,36
14,Lithuania,,67,66,66,66
15,Luxembourg,,6,4,2,1
16,Hungary,,1913,2007,2097,2188
17,Malta,,4,3,2,1
18,Netherlands,,136,123,113,103
19,Austria,,233,250,267,284
20,Poland,,3903,4686,5583,6622
21,Portugal,,20,14,10,6
22,Romania,,1172,1316,1477,1643
23,Slovenia,,51,55,59,63
24,Slovakia,,535,548,558,569
25,Finland,,19,21,24,26
26,Sweden,,70,62,55,49
27,United Kingdom,,116,74,48,30
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,5,5,5,5
31,Switzerland,,47,40,35,30
