,Region,635,640,647,654,661
0,Belgium,,92,110,129,154
1,Bulgaria,,550,546,538,524
2,Czechia,,54,73,98,133
3,Denmark,,14,16,18,20
4,Germany,,371,364,375,379
5,Estonia,,31,34,36,37
6,Ireland,,23,21,20,18
7,Greece,,243,257,274,292
8,Spain,,231,230,230,222
9,France,,197,168,145,125
10,Croatia,,137,159,188,219
11,Italy,,210,191,177,162
12,Cyprus,,4,4,5,5
13,Latvia,,101,125,153,180
14,Lithuania,,231,264,301,334
15,Luxembourg,,3,4,6,9
16,Hungary,,92,104,119,134
17,Malta,,0,0,0,0
18,Netherlands,,47,52,58,64
19,Austria,,72,76,80,85
20,Poland,,280,353,447,561
21,Portugal,,66,77,91,107
22,Romania,,3040,3919,5081,6631
23,Slovenia,,24,22,19,17
24,Slovakia,,132,170,218,274
25,Finland,,24,28,33,37
26,Sweden,,45,50,54,57
27,United Kingdom,,886,948,1031,1087
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,1,1,1
30,Norway,,6,4,4,3
31,Switzerland,,38,40,40,40
