,Region,558,563,570,577,584
0,Belgium,,24,26,27,29
1,Bulgaria,,18,19,20,21
2,Czechia,,18,17,17,16
3,Denmark,,6,6,7,7
4,Germany,,214,226,240,261
5,Estonia,,1,1,1,1
6,Ireland,,5,5,5,6
7,Greece,,76,85,94,103
8,Spain,,366,396,431,462
9,France,,247,265,281,302
10,Croatia,,16,16,17,18
11,Italy,,108,116,125,135
12,Cyprus,,22,23,25,26
13,Latvia,,5,5,6,6
14,Lithuania,,6,6,6,6
15,Luxembourg,,1,1,1,1
16,Hungary,,5,6,6,6
17,Malta,,1,1,1,1
18,Netherlands,,35,38,41,43
19,Austria,,5,5,5,5
20,Poland,,20,20,20,21
21,Portugal,,92,93,94,97
22,Romania,,16,16,17,19
23,Slovenia,,2,2,2,2
24,Slovakia,,6,6,6,6
25,Finland,,5,6,6,7
26,Sweden,,5,5,5,6
27,United Kingdom,,597,644,684,727
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,1,1,1,1
31,Switzerland,,14,15,16,17
