,Region,656,661,668,675,682
0,Belgium,,155,171,189,210
1,Bulgaria,,1367,1614,1900,2205
2,Czechia,,466,804,1342,2157
3,Denmark,,29,39,51,64
4,Germany,,1197,1578,2115,2780
5,Estonia,,113,153,202,264
6,Ireland,,49,45,42,38
7,Greece,,428,508,605,711
8,Spain,,169,163,156,149
9,France,,267,293,324,355
10,Croatia,,307,384,476,576
11,Italy,,343,390,435,473
12,Cyprus,,2,2,1,1
13,Latvia,,364,466,581,699
14,Lithuania,,286,316,353,387
15,Luxembourg,,5,6,8,9
16,Hungary,,830,1350,2117,3165
17,Malta,,1,1,2,2
18,Netherlands,,198,274,378,510
19,Austria,,163,207,262,323
20,Poland,,1086,1521,2099,2816
21,Portugal,,39,42,46,48
22,Romania,,3498,3726,3930,4010
23,Slovenia,,102,128,156,187
24,Slovakia,,269,391,565,810
25,Finland,,35,41,49,55
26,Sweden,,33,34,36,36
27,United Kingdom,,1525,1792,2132,2438
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,1,1
30,Norway,,37,62,101,155
31,Switzerland,,51,55,59,62
