,Region,530,535,542,549,556
0,Belgium,,22,19,17,15
1,Bulgaria,,41,36,32,29
2,Czechia,,10,7,5,4
3,Denmark,,3,3,3,2
4,Germany,,256,221,193,172
5,Estonia,,1,1,1,0
6,Ireland,,6,6,5,5
7,Greece,,64,55,48,42
8,Spain,,121,114,109,105
9,France,,156,131,114,100
10,Croatia,,14,10,8,7
11,Italy,,141,119,104,93
12,Cyprus,,2,1,1,1
13,Latvia,,13,11,9,8
14,Lithuania,,8,6,4,4
15,Luxembourg,,1,1,0,0
16,Hungary,,13,10,8,6
17,Malta,,0,0,0,0
18,Netherlands,,12,11,9,8
19,Austria,,14,12,11,10
20,Poland,,88,70,57,48
21,Portugal,,22,23,24,24
22,Romania,,673,666,650,626
23,Slovenia,,2,1,1,0
24,Slovakia,,7,5,3,2
25,Finland,,2,2,2,1
26,Sweden,,11,8,7,6
27,United Kingdom,,144,167,191,212
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,10,9,9,8
