,Region,474,479,486,493,500
0,Belgium,,255,255,257,266
1,Bulgaria,,467,462,461,469
2,Czechia,,287,255,230,210
3,Denmark,,9,8,8,8
4,Germany,,1574,1635,1727,1844
5,Estonia,,29,29,30,30
6,Ireland,,27,27,28,28
7,Greece,,477,465,465,477
8,Spain,,651,716,774,844
9,France,,1507,1421,1388,1417
10,Croatia,,281,267,256,250
11,Italy,,1447,1308,1239,1217
12,Cyprus,,17,19,21,22
13,Latvia,,68,80,93,102
14,Lithuania,,81,80,80,81
15,Luxembourg,,5,5,5,5
16,Hungary,,697,563,484,445
17,Malta,,2,2,2,2
18,Netherlands,,147,153,162,173
19,Austria,,136,131,129,129
20,Poland,,2141,2078,2063,2086
21,Portugal,,12,12,12,12
22,Romania,,610,526,480,460
23,Slovenia,,32,27,25,23
24,Slovakia,,226,208,195,188
25,Finland,,8,8,8,8
26,Sweden,,131,141,151,162
27,United Kingdom,,87,81,79,80
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,11,11,11,11
31,Switzerland,,73,77,83,89
