,Region,684,689,696,703,710
0,Belgium,,409,489,582,696
1,Bulgaria,,753,760,744,721
2,Czechia,,868,946,1021,1085
3,Denmark,,104,137,181,232
4,Germany,,3535,4930,6800,9311
5,Estonia,,22,16,12,9
6,Ireland,,41,41,42,43
7,Greece,,689,730,773,801
8,Spain,,333,474,678,947
9,France,,1043,1533,2245,3180
10,Croatia,,472,486,502,510
11,Italy,,648,761,894,1028
12,Cyprus,,8,11,15,20
13,Latvia,,129,115,104,93
14,Lithuania,,136,123,111,100
15,Luxembourg,,20,31,46,67
16,Hungary,,1563,1836,2116,2381
17,Malta,,2,2,1,1
18,Netherlands,,512,641,808,1000
19,Austria,,535,656,799,940
20,Poland,,3709,4708,5958,7368
21,Portugal,,120,140,160,181
22,Romania,,666,524,415,322
23,Slovenia,,117,115,112,109
24,Slovakia,,737,949,1183,1405
25,Finland,,66,91,123,166
26,Sweden,,29,30,31,32
27,United Kingdom,,931,984,1039,1089
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,2
30,Norway,,76,93,115,137
31,Switzerland,,228,356,549,836
