,Region,740,745,752,759,766
0,Belgium,,221,257,300,350
1,Bulgaria,,485,466,463,456
2,Czechia,,124,107,93,80
3,Denmark,,147,167,188,204
4,Germany,,873,803,742,674
5,Estonia,,35,39,44,49
6,Ireland,,48,47,47,46
7,Greece,,822,910,1025,1162
8,Spain,,1216,1449,1697,2016
9,France,,2010,2266,2574,2927
10,Croatia,,390,440,494,544
11,Italy,,3116,3604,4270,5138
12,Cyprus,,25,26,28,29
13,Latvia,,72,74,76,79
14,Lithuania,,103,104,103,102
15,Luxembourg,,5,4,4,3
16,Hungary,,356,325,301,278
17,Malta,,24,28,31,35
18,Netherlands,,76,75,76,76
19,Austria,,103,120,139,158
20,Poland,,1184,1058,966,895
21,Portugal,,381,468,588,744
22,Romania,,518,663,847,1078
23,Slovenia,,105,128,158,193
24,Slovakia,,219,194,176,162
25,Finland,,39,39,39,41
26,Sweden,,189,229,278,334
27,United Kingdom,,2031,2162,2315,2447
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,23,25,27,28
31,Switzerland,,74,67,60,55
