,Region,690,696,703,710,717
0,Belgium,,383,424,491,590
1,Bulgaria,,678,671,658,637
2,Czechia,,847,873,909,919
3,Denmark,,89,102,118,135
4,Germany,,3704,4753,6163,7837
5,Estonia,,25,21,19,16
6,Ireland,,76,86,101,118
7,Greece,,690,721,758,784
8,Spain,,322,411,518,637
9,France,,1019,1307,1694,2159
10,Croatia,,426,422,422,420
11,Italy,,709,818,941,1047
12,Cyprus,,12,16,21,27
13,Latvia,,101,91,82,74
14,Lithuania,,115,103,92,83
15,Luxembourg,,14,17,19,22
16,Hungary,,1510,1651,1832,2001
17,Malta,,1,1,1,1
18,Netherlands,,549,663,794,926
19,Austria,,452,493,542,593
20,Poland,,3589,4220,4938,5646
21,Portugal,,158,188,226,269
22,Romania,,485,397,322,260
23,Slovenia,,107,103,99,95
24,Slovakia,,683,776,890,1008
25,Finland,,69,82,100,117
26,Sweden,,23,25,26,27
27,United Kingdom,,910,967,1023,1071
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,11,25,50,78
30,Norway,,52,57,63,69
31,Switzerland,,283,404,569,779
