,Region,509,514,521,528,535
0,Belgium,,56,48,41,37
1,Bulgaria,,88,76,66,58
2,Czechia,,51,45,39,33
3,Denmark,,4,5,5,5
4,Germany,,536,466,419,375
5,Estonia,,4,2,2,1
6,Ireland,,0,0,0,0
7,Greece,,124,100,82,70
8,Spain,,373,422,466,504
9,France,,367,306,263,233
10,Croatia,,36,27,21,17
11,Italy,,369,319,284,257
12,Cyprus,,6,7,7,7
13,Latvia,,41,42,42,41
14,Lithuania,,26,20,16,13
15,Luxembourg,,1,1,1,1
16,Hungary,,62,45,35,28
17,Malta,,0,0,0,0
18,Netherlands,,36,31,27,24
19,Austria,,21,17,14,12
20,Poland,,328,273,231,198
21,Portugal,,12,13,14,15
22,Romania,,896,1107,1315,1480
23,Slovenia,,13,12,11,11
24,Slovakia,,37,32,27,24
25,Finland,,3,2,1,1
26,Sweden,,48,43,39,36
27,United Kingdom,,69,76,82,87
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,3,4,4,4
31,Switzerland,,27,26,25,24
