,Region,523,528,535,542,549
0,Belgium,,32,28,25,23
1,Bulgaria,,43,37,31,28
2,Czechia,,23,18,14,12
3,Denmark,,2,2,2,1
4,Germany,,320,271,236,210
5,Estonia,,1,1,1,1
6,Ireland,,5,4,3,2
7,Greece,,108,103,98,95
8,Spain,,125,116,108,100
9,France,,202,167,143,125
10,Croatia,,19,14,11,8
11,Italy,,171,141,120,104
12,Cyprus,,1,1,1,1
13,Latvia,,15,11,9,7
14,Lithuania,,13,10,7,6
15,Luxembourg,,1,1,1,1
16,Hungary,,26,21,18,15
17,Malta,,1,0,0,0
18,Netherlands,,14,12,11,9
19,Austria,,21,20,20,19
20,Poland,,151,126,107,92
21,Portugal,,16,15,15,14
22,Romania,,946,1111,1281,1426
23,Slovenia,,4,3,2,2
24,Slovakia,,20,14,11,9
25,Finland,,2,1,1,1
26,Sweden,,23,22,21,21
27,United Kingdom,,116,140,161,179
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,12,12,11,11
