,Region,642,647,654,661,668
0,Belgium,,121,148,180,216
1,Bulgaria,,897,1049,1197,1337
2,Czechia,,85,114,155,205
3,Denmark,,17,19,22,25
4,Germany,,579,671,765,848
5,Estonia,,36,40,45,50
6,Ireland,,46,49,54,58
7,Greece,,260,277,298,320
8,Spain,,167,160,154,145
9,France,,204,192,180,172
10,Croatia,,148,169,192,215
11,Italy,,258,266,270,275
12,Cyprus,,6,7,8,10
13,Latvia,,175,235,307,384
14,Lithuania,,219,236,255,274
15,Luxembourg,,6,9,13,20
16,Hungary,,181,241,314,390
17,Malta,,0,0,0,0
18,Netherlands,,70,86,106,126
19,Austria,,95,108,124,138
20,Poland,,421,553,723,924
21,Portugal,,52,54,57,60
22,Romania,,3645,4516,5553,6683
23,Slovenia,,37,41,45,49
24,Slovakia,,92,99,106,116
25,Finland,,27,32,37,42
26,Sweden,,51,56,64,70
27,United Kingdom,,1074,1209,1380,1543
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,8,7,7,6
31,Switzerland,,37,37,39,40
