,Region,460,465,472,479,486
0,Belgium,,266,265,269,277
1,Bulgaria,,680,676,680,690
2,Czechia,,434,364,317,280
3,Denmark,,18,20,23,25
4,Germany,,1577,1673,1778,1875
5,Estonia,,49,44,41,39
6,Ireland,,39,37,36,37
7,Greece,,555,559,573,593
8,Spain,,690,735,789,854
9,France,,1998,2046,2117,2220
10,Croatia,,312,335,356,368
11,Italy,,2139,1979,1894,1887
12,Cyprus,,11,12,12,13
13,Latvia,,54,56,58,60
14,Lithuania,,87,92,95,97
15,Luxembourg,,11,10,10,10
16,Hungary,,1295,1141,1037,981
17,Malta,,4,4,4,4
18,Netherlands,,155,156,160,167
19,Austria,,183,172,167,163
20,Poland,,3560,3748,3939,4062
21,Portugal,,21,20,19,19
22,Romania,,1167,1191,1232,1278
23,Slovenia,,48,51,54,57
24,Slovakia,,382,329,296,279
25,Finland,,13,13,13,13
26,Sweden,,182,214,243,269
27,United Kingdom,,169,168,168,175
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,17,19,22,25
31,Switzerland,,69,73,78,83
