,Region,726,731,738,745,752
0,Belgium,,158,171,180,182
1,Bulgaria,,608,667,718,775
2,Czechia,,236,201,173,146
3,Denmark,,161,207,264,329
4,Germany,,1888,2004,2091,2175
5,Estonia,,17,16,15,14
6,Ireland,,84,112,148,200
7,Greece,,643,732,816,883
8,Spain,,1296,1904,2759,3891
9,France,,1918,2220,2566,2908
10,Croatia,,217,202,189,179
11,Italy,,2893,4129,5764,7700
12,Cyprus,,27,35,44,55
13,Latvia,,78,80,82,85
14,Lithuania,,95,88,81,74
15,Luxembourg,,14,18,23,28
16,Hungary,,401,355,312,272
17,Malta,,35,62,108,178
18,Netherlands,,69,54,43,33
19,Austria,,67,60,54,48
20,Poland,,2226,2171,2055,2029
21,Portugal,,231,308,407,519
22,Romania,,222,225,230,229
23,Slovenia,,46,45,44,42
24,Slovakia,,289,297,299,293
25,Finland,,121,156,195,238
26,Sweden,,268,464,792,1335
27,United Kingdom,,3034,4428,6363,8872
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,46,49,53,54
31,Switzerland,,164,171,177,179
