,Region,537,542,549,556,563
0,Belgium,,13,10,9,7
1,Bulgaria,,40,37,34,32
2,Czechia,,18,17,16,14
3,Denmark,,3,2,2,2
4,Germany,,165,132,109,94
5,Estonia,,1,1,1,0
6,Ireland,,3,3,2,2
7,Greece,,40,32,26,23
8,Spain,,101,94,90,87
9,France,,135,114,99,86
10,Croatia,,9,7,6,5
11,Italy,,105,87,73,63
12,Cyprus,,1,1,1,1
13,Latvia,,10,9,8,7
14,Lithuania,,7,6,5,4
15,Luxembourg,,1,1,0,0
16,Hungary,,9,7,5,5
17,Malta,,0,0,0,0
18,Netherlands,,10,9,8,7
19,Austria,,9,8,6,5
20,Poland,,62,49,40,34
21,Portugal,,46,55,64,72
22,Romania,,335,257,205,167
23,Slovenia,,2,1,1,1
24,Slovakia,,4,3,2,1
25,Finland,,2,2,2,1
26,Sweden,,10,9,8,7
27,United Kingdom,,240,304,374,439
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,6,5,4,4
