,Region,775,780,787,794,801
0,Belgium,,99,78,64,53
1,Bulgaria,,252,207,169,133
2,Czechia,,280,260,241,218
3,Denmark,,367,391,395,379
4,Germany,,1308,1350,1394,1463
5,Estonia,,92,108,126,141
6,Ireland,,47,43,40,37
7,Greece,,355,318,287,257
8,Spain,,847,712,610,513
9,France,,967,867,762,652
10,Croatia,,123,94,73,58
11,Italy,,1139,999,894,811
12,Cyprus,,21,19,16,14
13,Latvia,,152,177,203,223
14,Lithuania,,196,219,246,268
15,Luxembourg,,7,7,7,7
16,Hungary,,497,453,413,375
17,Malta,,4,4,3,3
18,Netherlands,,87,96,102,111
19,Austria,,242,262,286,310
20,Poland,,1078,959,871,786
21,Portugal,,134,112,93,79
22,Romania,,532,445,389,344
23,Slovenia,,59,50,42,36
24,Slovakia,,303,365,440,522
25,Finland,,23,16,12,8
26,Sweden,,505,624,740,877
27,United Kingdom,,823,832,830,841
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,67,80,105,121
31,Switzerland,,120,140,163,190
