,Region,761,766,773,780,787
0,Belgium,,278,253,231,208
1,Bulgaria,,458,388,334,283
2,Czechia,,425,455,483,516
3,Denmark,,306,366,426,476
4,Germany,,1187,1230,1249,1258
5,Estonia,,48,49,49,48
6,Ireland,,94,99,104,111
7,Greece,,497,440,394,344
8,Spain,,2729,3225,3810,4412
9,France,,1250,979,781,615
10,Croatia,,332,325,324,319
11,Italy,,1621,1402,1218,1052
12,Cyprus,,47,56,64,71
13,Latvia,,94,108,122,139
14,Lithuania,,142,149,156,163
15,Luxembourg,,13,14,15,15
16,Hungary,,809,892,980,1071
17,Malta,,9,7,5,4
18,Netherlands,,111,134,163,194
19,Austria,,246,315,403,517
20,Poland,,1735,1851,2009,2127
21,Portugal,,295,290,288,288
22,Romania,,923,935,948,947
23,Slovenia,,113,114,115,113
24,Slovakia,,158,172,189,208
25,Finland,,126,136,148,160
26,Sweden,,628,862,1133,1490
27,United Kingdom,,785,667,551,467
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,1,1,1
30,Norway,,42,45,47,49
31,Switzerland,,68,51,44,35
