,Region,600,605,612,619,626
0,Belgium,,62,72,85,99
1,Bulgaria,,474,553,655,768
2,Czechia,,5,4,3,3
3,Denmark,,21,25,30,36
4,Germany,,283,331,391,465
5,Estonia,,17,22,29,37
6,Ireland,,29,32,36,42
7,Greece,,365,418,488,557
8,Spain,,622,607,590,589
9,France,,643,595,560,541
10,Croatia,,100,148,217,307
11,Italy,,435,456,492,545
12,Cyprus,,14,13,12,12
13,Latvia,,31,46,68,100
14,Lithuania,,98,121,147,175
15,Luxembourg,,2,2,2,3
16,Hungary,,21,26,33,43
17,Malta,,5,6,7,8
18,Netherlands,,46,44,42,40
19,Austria,,62,89,129,186
20,Poland,,56,71,91,117
21,Portugal,,66,63,61,59
22,Romania,,383,540,767,1078
23,Slovenia,,15,18,23,28
24,Slovakia,,10,15,22,33
25,Finland,,16,19,21,24
26,Sweden,,5,4,3,3
27,United Kingdom,,1034,1159,1311,1484
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,7,8,9,9
31,Switzerland,,49,55,62,67
