,Region,712,717,724,731,738
0,Belgium,,223,210,197,187
1,Bulgaria,,454,447,445,443
2,Czechia,,444,401,360,318
3,Denmark,,99,111,126,141
4,Germany,,1906,1858,1795,1732
5,Estonia,,27,26,26,25
6,Ireland,,19,15,13,11
7,Greece,,484,465,445,425
8,Spain,,518,625,745,877
9,France,,1534,1784,2046,2335
10,Croatia,,285,263,250,240
11,Italy,,1288,1511,1806,2162
12,Cyprus,,12,13,15,16
13,Latvia,,69,70,70,70
14,Lithuania,,156,154,159,163
15,Luxembourg,,8,9,9,9
16,Hungary,,649,581,531,478
17,Malta,,4,4,6,7
18,Netherlands,,233,216,205,194
19,Austria,,91,72,57,46
20,Poland,,3568,3869,4244,4593
21,Portugal,,103,104,104,103
22,Romania,,233,197,164,143
23,Slovenia,,45,40,36,32
24,Slovakia,,291,246,211,183
25,Finland,,57,64,69,76
26,Sweden,,65,79,96,115
27,United Kingdom,,886,989,1095,1201
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,60,65,72,78
31,Switzerland,,195,209,223,233
