,Region,579,584,591,598,605
0,Belgium,,38,46,56,67
1,Bulgaria,,164,223,307,421
2,Czechia,,9,8,8,7
3,Denmark,,8,10,12,15
4,Germany,,82,76,73,70
5,Estonia,,2,2,1,1
6,Ireland,,18,21,24,28
7,Greece,,207,260,327,403
8,Spain,,898,1137,1447,1802
9,France,,1038,1453,2042,2786
10,Croatia,,19,23,27,32
11,Italy,,391,511,681,902
12,Cyprus,,24,27,30,34
13,Latvia,,6,7,8,9
14,Lithuania,,56,88,137,209
15,Luxembourg,,4,5,7,8
16,Hungary,,9,10,12,13
17,Malta,,7,9,11,13
18,Netherlands,,66,75,86,99
19,Austria,,5,5,5,5
20,Poland,,17,17,18,18
21,Portugal,,76,71,68,65
22,Romania,,83,120,169,231
23,Slovenia,,6,8,10,13
24,Slovakia,,4,5,6,6
25,Finland,,16,19,24,30
26,Sweden,,10,14,21,29
27,United Kingdom,,731,793,860,910
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,1
30,Norway,,8,12,17,24
31,Switzerland,,25,29,33,38
