,Region,733,738,745,752,759
0,Belgium,,224,277,341,410
1,Bulgaria,,722,835,962,1097
2,Czechia,,144,116,93,74
3,Denmark,,118,122,128,130
4,Germany,,1196,1161,1105,1050
5,Estonia,,39,50,64,80
6,Ireland,,49,44,41,36
7,Greece,,865,1073,1331,1650
8,Spain,,1615,2304,3228,4506
9,France,,2170,2641,3160,3819
10,Croatia,,333,382,429,468
11,Italy,,3635,5004,6858,9380
12,Cyprus,,50,71,100,135
13,Latvia,,86,99,110,120
14,Lithuania,,96,91,88,83
15,Luxembourg,,8,7,6,5
16,Hungary,,677,793,940,1129
17,Malta,,31,44,62,82
18,Netherlands,,80,80,82,80
19,Austria,,76,81,86,91
20,Poland,,2014,2035,2038,2040
21,Portugal,,420,624,919,1342
22,Romania,,440,599,810,1089
23,Slovenia,,68,82,98,111
24,Slovakia,,515,640,789,955
25,Finland,,159,202,250,305
26,Sweden,,299,461,700,1000
27,United Kingdom,,2598,3154,3797,4514
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,46,54,64,74
31,Switzerland,,95,84,73,65
