,Region,789,794,801,808,815
0,Belgium,,108,104,100,98
1,Bulgaria,,147,117,97,81
2,Czechia,,177,152,134,118
3,Denmark,,220,189,159,135
4,Germany,,1265,1257,1248,1232
5,Estonia,,38,32,27,23
6,Ireland,,55,55,56,54
7,Greece,,348,338,332,322
8,Spain,,394,336,282,234
9,France,,636,560,497,437
10,Croatia,,82,68,57,48
11,Italy,,780,707,650,592
12,Cyprus,,19,18,18,17
13,Latvia,,68,63,57,53
14,Lithuania,,83,71,61,52
15,Luxembourg,,5,5,5,5
16,Hungary,,189,152,124,97
17,Malta,,7,8,9,10
18,Netherlands,,96,103,111,119
19,Austria,,198,201,205,207
20,Poland,,711,641,592,541
21,Portugal,,72,58,47,38
22,Romania,,263,224,192,163
23,Slovenia,,27,23,19,15
24,Slovakia,,187,171,158,148
25,Finland,,123,122,121,118
26,Sweden,,230,224,212,208
27,United Kingdom,,645,639,636,628
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,36,28,22,18
31,Switzerland,,168,206,251,298
