,Region,565,570,577,584,591
0,Belgium,,38,43,47,52
1,Bulgaria,,38,41,45,49
2,Czechia,,12,13,13,14
3,Denmark,,4,4,5,5
4,Germany,,152,163,177,188
5,Estonia,,5,5,5,5
6,Ireland,,5,5,5,6
7,Greece,,115,126,137,148
8,Spain,,709,771,833,901
9,France,,355,364,371,393
10,Croatia,,13,14,14,15
11,Italy,,153,161,168,178
12,Cyprus,,20,21,21,23
13,Latvia,,3,3,3,3
14,Lithuania,,11,11,12,12
15,Luxembourg,,1,1,1,1
16,Hungary,,9,9,10,10
17,Malta,,3,4,4,4
18,Netherlands,,52,57,63,69
19,Austria,,11,12,13,15
20,Poland,,21,22,24,26
21,Portugal,,101,109,117,127
22,Romania,,29,33,38,42
23,Slovenia,,5,5,6,7
24,Slovakia,,3,3,3,3
25,Finland,,9,11,12,14
26,Sweden,,2,2,2,2
27,United Kingdom,,667,698,744,797
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,1,1,2,2
31,Switzerland,,13,14,15,16
