,Region,831,836,843,850,857
0,Belgium,,131,131,133,131
1,Bulgaria,,49,44,39,34
2,Czechia,,63,53,45,40
3,Denmark,,82,78,74,70
4,Germany,,953,839,750,665
5,Estonia,,5,4,2,2
6,Ireland,,67,68,67,66
7,Greece,,207,171,142,117
8,Spain,,369,335,306,284
9,France,,704,626,577,497
10,Croatia,,49,50,51,50
11,Italy,,917,900,910,897
12,Cyprus,,9,8,7,7
13,Latvia,,22,19,17,14
14,Lithuania,,32,28,24,21
15,Luxembourg,,3,3,2,2
16,Hungary,,89,72,60,49
17,Malta,,18,20,22,24
18,Netherlands,,51,44,41,36
19,Austria,,102,98,94,89
20,Poland,,99,96,92,88
21,Portugal,,165,191,218,244
22,Romania,,53,44,36,33
23,Slovenia,,13,10,9,8
24,Slovakia,,29,16,9,5
25,Finland,,152,132,120,103
26,Sweden,,83,85,87,88
27,United Kingdom,,1122,933,804,708
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,1,1,1
30,Norway,,21,12,8,4
31,Switzerland,,24,22,20,19
