,Region,439,444,451,458,465
0,Belgium,,255,272,290,309
1,Bulgaria,,781,845,916,985
2,Czechia,,921,793,681,582
3,Denmark,,7,7,6,5
4,Germany,,787,674,579,496
5,Estonia,,76,80,83,85
6,Ireland,,28,20,15,10
7,Greece,,546,623,711,810
8,Spain,,726,637,556,481
9,France,,2091,2179,2266,2366
10,Croatia,,205,270,355,463
11,Italy,,3351,3616,3906,4219
12,Cyprus,,4,3,3,3
13,Latvia,,39,34,29,25
14,Lithuania,,63,60,58,55
15,Luxembourg,,9,7,5,4
16,Hungary,,2114,2447,2819,3206
17,Malta,,9,7,6,5
18,Netherlands,,153,138,125,112
19,Austria,,202,212,221,231
20,Poland,,3250,3894,4617,5461
21,Portugal,,25,16,10,7
22,Romania,,1111,1299,1513,1753
23,Slovenia,,55,61,68,75
24,Slovakia,,418,381,346,315
25,Finland,,13,12,12,11
26,Sweden,,63,53,45,38
27,United Kingdom,,143,85,51,30
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,6,7,7,7
31,Switzerland,,52,47,43,39
