,Region,586,591,598,605,612
0,Belgium,,35,39,42,47
1,Bulgaria,,307,429,597,827
2,Czechia,,18,22,27,32
3,Denmark,,20,32,49,77
4,Germany,,147,169,192,218
5,Estonia,,7,9,12,16
6,Ireland,,21,23,27,30
7,Greece,,278,356,458,583
8,Spain,,803,903,1025,1152
9,France,,1011,1209,1466,1794
10,Croatia,,31,42,57,76
11,Italy,,409,481,576,689
12,Cyprus,,20,21,21,22
13,Latvia,,5,5,5,5
14,Lithuania,,76,110,159,226
15,Luxembourg,,1,0,0,0
16,Hungary,,8,8,8,8
17,Malta,,4,4,4,3
18,Netherlands,,68,73,80,86
19,Austria,,23,35,52,76
20,Poland,,22,23,26,28
21,Portugal,,74,73,71,70
22,Romania,,178,288,466,754
23,Slovenia,,11,16,23,34
24,Slovakia,,1,1,0,0
25,Finland,,10,9,9,9
26,Sweden,,21,32,46,67
27,United Kingdom,,847,947,1052,1171
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,1,1
30,Norway,,2,1,1,1
31,Switzerland,,31,37,45,55
