,Region,782,787,794,801,808
0,Belgium,,112,109,109,105
1,Bulgaria,,175,135,107,86
2,Czechia,,201,166,137,114
3,Denmark,,317,301,280,258
4,Germany,,1229,1221,1193,1183
5,Estonia,,53,48,43,37
6,Ireland,,54,54,54,53
7,Greece,,335,310,288,265
8,Spain,,451,348,272,217
9,France,,506,362,257,184
10,Croatia,,96,75,58,46
11,Italy,,797,654,549,460
12,Cyprus,,26,27,29,30
13,Latvia,,77,67,60,52
14,Lithuania,,110,95,84,71
15,Luxembourg,,6,6,6,6
16,Hungary,,184,122,82,59
17,Malta,,4,4,4,4
18,Netherlands,,96,101,110,111
19,Austria,,193,188,181,175
20,Poland,,782,697,627,536
21,Portugal,,121,106,95,85
22,Romania,,294,223,173,137
23,Slovenia,,37,29,23,18
24,Slovakia,,219,213,206,195
25,Finland,,174,199,224,250
26,Sweden,,248,241,236,233
27,United Kingdom,,525,487,435,408
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,56,51,45,41
31,Switzerland,,86,84,84,80
