,Region,649,654,661,668,675
0,Belgium,,208,283,381,496
1,Bulgaria,,1116,1327,1598,1895
2,Czechia,,174,256,374,532
3,Denmark,,18,20,22,25
4,Germany,,867,1090,1376,1714
5,Estonia,,72,94,123,151
6,Ireland,,68,78,90,102
7,Greece,,328,370,419,469
8,Spain,,277,333,393,461
9,France,,213,209,213,217
10,Croatia,,225,280,345,418
11,Italy,,305,331,363,387
12,Cyprus,,7,8,8,9
13,Latvia,,333,484,679,911
14,Lithuania,,247,271,290,302
15,Luxembourg,,2,2,2,2
16,Hungary,,387,585,861,1229
17,Malta,,1,1,1,2
18,Netherlands,,135,187,256,346
19,Austria,,124,149,179,209
20,Poland,,845,1242,1815,2574
21,Portugal,,26,22,19,17
22,Romania,,3645,4166,4751,5327
23,Slovenia,,88,120,166,223
24,Slovakia,,118,134,152,165
25,Finland,,28,31,35,39
26,Sweden,,40,42,46,47
27,United Kingdom,,1362,1612,1907,2220
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,1,1,1
30,Norway,,5,4,4,3
31,Switzerland,,68,83,101,117
