,Region,495,500,507,514,521
0,Belgium,,81,65,52,42
1,Bulgaria,,141,113,90,73
2,Czechia,,58,39,26,17
3,Denmark,,9,11,15,19
4,Germany,,730,591,477,384
5,Estonia,,8,5,4,2
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,235,190,154,124
8,Spain,,228,196,168,143
9,France,,573,440,344,266
10,Croatia,,82,53,35,22
11,Italy,,632,497,388,303
12,Cyprus,,4,3,2,2
13,Latvia,,40,35,31,28
14,Lithuania,,66,64,60,57
15,Luxembourg,,4,5,6,7
16,Hungary,,139,86,53,33
17,Malta,,1,1,1,1
18,Netherlands,,67,55,45,38
19,Austria,,39,30,23,17
20,Poland,,677,501,369,271
21,Portugal,,5,3,2,2
22,Romania,,267,213,174,139
23,Slovenia,,17,15,12,10
24,Slovakia,,26,13,7,3
25,Finland,,11,12,13,15
26,Sweden,,143,188,245,325
27,United Kingdom,,56,60,64,69
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,2,3
30,Norway,,1,0,0,0
31,Switzerland,,32,31,30,29
