,Region,481,486,493,500,507
0,Belgium,,164,142,131,126
1,Bulgaria,,353,332,326,329
2,Czechia,,221,190,168,154
3,Denmark,,5,5,4,4
4,Germany,,1294,1284,1285,1333
5,Estonia,,23,21,20,20
6,Ireland,,26,28,29,31
7,Greece,,370,334,313,308
8,Spain,,629,668,722,764
9,France,,1194,1084,1033,1016
10,Croatia,,225,200,185,176
11,Italy,,1206,1084,1022,994
12,Cyprus,,14,15,15,16
13,Latvia,,58,62,67,71
14,Lithuania,,71,68,66,67
15,Luxembourg,,4,4,4,4
16,Hungary,,463,374,322,295
17,Malta,,1,1,1,1
18,Netherlands,,137,143,148,156
19,Austria,,97,90,86,85
20,Poland,,1746,1663,1639,1625
21,Portugal,,14,14,14,14
22,Romania,,493,437,408,398
23,Slovenia,,27,24,23,22
24,Slovakia,,191,172,160,153
25,Finland,,7,7,7,7
26,Sweden,,122,132,142,154
27,United Kingdom,,72,70,70,71
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,8,8,8
31,Switzerland,,54,55,57,60
