,Region,425,430,437,444,451
0,Belgium,,238,256,274,295
1,Bulgaria,,815,1036,1308,1643
2,Czechia,,1598,1695,1779,1848
3,Denmark,,5,3,2,1
4,Germany,,778,587,444,336
5,Estonia,,75,82,89,96
6,Ireland,,38,27,19,13
7,Greece,,456,555,679,824
8,Spain,,595,436,318,227
9,France,,1329,1191,1056,945
10,Croatia,,83,84,85,86
11,Italy,,2873,3185,3503,3866
12,Cyprus,,2,2,1,1
13,Latvia,,52,47,43,39
14,Lithuania,,70,69,67,66
15,Luxembourg,,47,66,92,124
16,Hungary,,1589,1956,2395,2899
17,Malta,,19,22,25,28
18,Netherlands,,145,115,92,73
19,Austria,,185,194,202,210
20,Poland,,2072,2303,2550,2844
21,Portugal,,56,34,21,13
22,Romania,,728,803,888,977
23,Slovenia,,26,21,17,14
24,Slovakia,,522,472,425,382
25,Finland,,18,18,19,19
26,Sweden,,82,68,56,46
27,United Kingdom,,381,235,145,90
28,Iceland,,0,0,0,0
29,Liechtenstein,,2,2,2,2
30,Norway,,5,4,4,3
31,Switzerland,,65,63,60,57
