,State,270,276,283,290,297,304,311
0,Washington,98201,4976,6321,8497,11918,17320,24001
1,Illinois,347631,25745,29389,32800,35808,38452,39541
2,California,875692,20504,18961,18481,18534,19811,21894
3,Arizona,231149,4927,5288,5712,6053,6453,6760
4,Massachusetts,143660,4388,4502,4622,4785,4892,4918
5,Wisconsin,166186,19987,20103,20014,19426,18348,16585
6,Texas,854006,34676,45142,61264,86270,123619,174863
7,Nebraska,58068,5435,6162,6839,7399,7609,7593
8,Utah,94394,6991,6659,6230,5866,5363,4922
9,Oregon,39532,2582,2685,2792,2921,3118,3279
10,Florida,755020,27496,36453,48563,64579,84259,106205
11,New York,484281,10430,10816,11861,13480,15470,17541
12,Rhode Island,27691,1319,1491,1712,1931,2194,2446
13,Georgia,340558,10227,11361,13206,15779,19093,22383
14,New Hampshire,9625,622,668,800,977,1250,1605
15,North Carolina,246028,15147,15916,17069,18550,19898,21349
16,New Jersey,219647,6393,7037,7960,9063,10253,11503
17,Colorado,85279,7301,8879,10526,11584,11946,12439
18,Maryland,135657,4402,4617,4947,5386,6012,6596
19,Nevada,90261,4687,5811,7236,8717,10291,11616
20,Tennessee,228744,13122,13218,13355,13411,13196,12808
21,Hawaii,14031,545,499,443,407,377,338
22,Indiana,147582,14255,17233,20480,23249,24972,25583
23,Kentucky,87607,7747,9698,12574,15985,19450,21876
24,Minnesota,122812,11185,12787,14279,15566,16337,16479
25,Oklahoma,107299,8094,7999,7948,7875,7623,7036
26,Pennsylvania,186754,10909,11850,13216,14886,16693,18191
27,South Carolina,163990,6896,8297,10597,13504,16827,20231
28,District of Columbia,16370,388,284,191,133,96,72
29,Kansas,70268,4664,5111,5544,6069,6557,6819
30,Missouri,158955,10929,12098,13417,14839,16090,16697
31,Vermont,1937,77,105,156,237,346,530
32,Virginia,166138,7396,7842,8796,10110,11396,12467
33,Connecticut,62830,3223,3790,4461,5301,6400,7512
34,Iowa,107334,7850,8719,9628,10397,10835,10756
35,Louisiana,175781,3561,3979,4670,5518,6562,7426
36,Ohio,181787,14689,18214,22511,27090,31478,35525
37,Michigan,161105,13381,16647,21035,25947,30276,33491
38,South Dakota,33269,4203,4478,4426,4143,3610,2936
39,Arkansas,99066,5921,6131,6343,6465,6503,6332
40,Delaware,23093,985,1089,1166,1287,1419,1528
41,Mississippi,110006,4962,5956,7177,8602,10080,11256
42,New Mexico,36788,3795,4572,5405,6246,7138,7677
43,North Dakota,31978,3811,4110,4203,4080,3690,3208
44,Wyoming,9025,1160,1341,1542,1684,1774,1760
45,Alaska,12038,1035,962,861,805,756,667
46,Maine,5937,205,231,308,434,588,826
47,Alabama,172626,7198,8244,9485,10433,10983,11044
48,Idaho,53092,4593,5133,5722,5991,5936,5493
49,Montana,22821,3171,3392,3705,3984,3986,3692
50,Puerto Rico,57293,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1335,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,3538,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,20081,2070,2710,3515,4415,5111,5511
54,Northern Mariana Islands,86,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
