,State,242,248,255,262,269,276,283,290,297
0,Washington,82548,2261,1771,1414,1166,986,872,783,726
1,Illinois,276443,12534,11204,10112,9304,8694,8332,8066,7940
2,California,786168,28678,25646,23327,21514,20162,19188,18478,17979
3,Arizona,214021,4228,3424,2789,2312,1954,1698,1525,1404
4,Massachusetts,127540,2188,1839,1568,1373,1220,1111,1024,943
5,Wisconsin,101227,7159,7286,7320,7304,7322,7303,7302,7290
6,Texas,713007,34292,32727,31620,30955,30432,30070,29824,29701
7,Nebraska,41083,2022,1840,1712,1606,1540,1510,1468,1456
8,Utah,63772,4044,4015,3944,3888,3836,3799,3784,3774
9,Oregon,30801,1580,1306,1098,950,850,782,742,715
10,Florida,683754,20946,18730,17198,16147,15392,14885,14538,14278
11,New York,449900,3283,2786,2386,2064,1822,1644,1529,1420
12,Rhode Island,23620,1902,1248,823,557,382,260,190,134
13,Georgia,306155,13695,12570,11648,10954,10460,10172,9934,9832
14,New Hampshire,7947,195,196,197,198,199,198,198,197
15,North Carolina,199085,9124,8911,8742,8661,8588,8532,8503,8499
16,New Jersey,199762,3254,2742,2300,1946,1682,1496,1348,1251
17,Colorado,64837,3164,2816,2514,2288,2150,2060,1993,1957
18,Maryland,120156,4540,3994,3541,3196,2943,2775,2662,2587
19,Nevada,75804,1632,1336,1101,913,778,676,604,554
20,Tennessee,183514,9143,9168,9151,9143,9128,9106,9114,9086
21,Hawaii,11403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,111505,4510,4132,3844,3667,3548,3466,3422,3402
23,Kentucky,61542,6164,5488,4962,4620,4386,4232,4131,4084
24,Minnesota,90017,5026,5325,5464,5554,5596,5613,5631,5617
25,Oklahoma,76807,5575,5582,5536,5515,5508,5491,5482,5464
26,Pennsylvania,154867,5466,5101,4814,4596,4525,4438,4368,4345
27,South Carolina,137708,6907,6230,5698,5330,5071,4882,4793,4718
28,District of Columbia,14955,333,298,273,256,247,240,237,232
29,Kansas,52700,3924,3354,2895,2585,2363,2204,2114,2060
30,Missouri,114170,8989,7949,7144,6554,6158,5902,5742,5634
31,Vermont,1715,36,36,34,34,33,33,33,32
32,Virginia,140395,5728,4902,4243,3764,3412,3182,3014,2918
33,Connecticut,55527,1272,1028,818,663,546,472,418,384
34,Iowa,80410,5380,5120,4906,4784,4698,4626,4595,4565
35,Louisiana,161219,6224,6304,6316,6310,6307,6316,6277,6274
36,Ohio,144309,6072,5649,5374,5164,5039,4953,4864,4844
37,Michigan,128087,7298,6680,6240,5912,5726,5564,5486,5458
38,South Dakota,18696,2015,2071,2075,2087,2072,2074,2068,2058
39,Arkansas,75723,5811,5889,5864,5874,5850,5839,5840,5806
40,Delaware,19566,628,558,516,476,456,439,430,417
41,Mississippi,93364,3750,3641,3572,3531,3506,3499,3488,3464
42,New Mexico,27579,1409,1282,1174,1094,1049,1014,999,987
43,North Dakota,17958,1915,2191,2438,2622,2762,2876,2922,2958
44,Wyoming,4872,476,513,532,542,549,553,557,555
45,Alaska,6822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,Maine,5077,475,476,475,480,469,473,471,475
47,Alabama,144962,11343,10414,9749,9301,9003,8810,8695,8596
48,Idaho,37491,2244,1980,1772,1622,1536,1472,1427,1399
49,Montana,10299,1216,1316,1409,1503,1586,1668,1730,1782
50,Puerto Rico,41838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,2074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,14062,1029,950,892,863,832,822,811,807
54,Northern Mariana Islands,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
