,State,397,402,409,416,423
0,Washington,334962,5515,5549,6096,5834
1,Illinois,1175568,12369,11753,11904,11721
2,California,3536946,46488,39166,37279,32013
3,Arizona,809474,8549,6384,5384,4457
4,Massachusetts,570546,8607,7765,7084,6613
5,Wisconsin,612712,5399,5662,5857,5938
6,Texas,2606513,48184,46481,45200,36333
7,Nebraska,199045,2338,2394,2454,2419
8,Utah,367073,4333,3787,3401,3090
9,Oregon,153135,2451,2533,2854,2916
10,Florida,1872923,37047,33471,30766,27481
11,New York,1597969,44288,40406,37761,33678
12,Rhode Island,123980,1729,1477,1334,1213
13,Georgia,987041,17171,15099,13627,11846
14,New Hampshire,73665,1758,1616,1584,1504
15,North Carolina,844770,18594,16801,15341,13272
16,New Jersey,769109,17233,16299,16034,14532
17,Colorado,421294,6571,6578,6859,6684
18,Maryland,376966,5193,4469,4341,3802
19,Nevada,291145,2155,1639,1252,1062
20,Tennessee,766089,10012,9631,9479,8008
21,Hawaii,27410,343,357,351,403
22,Indiana,656358,7344,7374,7488,6811
23,Kentucky,397526,8027,7599,7380,6067
24,Minnesota,479591,5290,5369,5617,5767
25,Oklahoma,419853,6671,6380,6178,5009
26,Pennsylvania,917565,18287,17520,17051,15403
27,South Carolina,505589,13629,12005,10797,9167
28,District of Columbia,39755,584,522,465,430
29,Kansas,294080,3921,3803,3806,3550
30,Missouri,491902,5047,5457,5848,5508
31,Vermont,14608,645,644,685,689
32,Virginia,565270,13039,11723,10791,9135
33,Connecticut,275334,4468,3770,3131,2650
34,Iowa,360193,8728,8744,9120,9075
35,Louisiana,424644,5318,5157,5431,4803
36,Ohio,955378,14342,14518,15082,14508
37,Michigan,637928,7730,8001,8357,8312
38,South Dakota,111334,920,900,946,960
39,Arkansas,315759,4459,4439,4537,3658
40,Delaware,85090,1430,1222,1070,908
41,Mississippi,290874,4251,4247,4492,3826
42,New Mexico,183023,2051,2052,2107,2003
43,North Dakota,99312,603,636,705,794
44,Wyoming,53900,497,524,566,579
45,Alaska,57738,753,730,739,726
46,Maine,43594,976,1003,1139,1189
47,Alabama,487520,5991,5454,5494,4964
48,Idaho,169584,1664,1742,1801,1783
49,Montana,98810,1120,1108,1121,1126
50,Puerto Rico,99257,1147,1110,1060,1034
51,Virgin Islands,2579,43,44,45,45
52,Guam,7727,22,21,20,19
53,West Virginia,129854,2093,2003,2069,1812
54,Northern Mariana Islands,143,3,3,2,2
55,American Samoa,0,0,0,0,0
