,State,550,556
0,Washington,NaN,61
1,Illinois,NaN,36
2,California,NaN,125
3,Arizona,NaN,58
4,Massachusetts,NaN,34
5,Wisconsin,NaN,38
6,Texas,NaN,180
7,Nebraska,NaN,22
8,Utah,NaN,10
9,Oregon,NaN,26
10,Florida,NaN,299
11,New York,NaN,36
12,Rhode Island,NaN,6
13,Georgia,NaN,60
14,New Hampshire,NaN,8
15,North Carolina,NaN,55
16,New Jersey,NaN,44
17,Colorado,NaN,33
18,Maryland,NaN,27
19,Nevada,NaN,46
20,Tennessee,NaN,83
21,Hawaii,NaN,7
22,Indiana,NaN,37
23,Kentucky,NaN,20
24,Minnesota,NaN,18
25,Oklahoma,NaN,46
26,Pennsylvania,NaN,21
27,South Carolina,NaN,39
28,District of Columbia,NaN,1
29,Kansas,NaN,35
30,Missouri,NaN,129
31,Vermont,NaN,0
32,Virginia,NaN,21
33,Connecticut,NaN,1
34,Iowa,NaN,22
35,Louisiana,NaN,70
36,Ohio,NaN,45
37,Michigan,NaN,30
38,South Dakota,NaN,2
39,Arkansas,NaN,71
40,Delaware,NaN,1
41,Mississippi,NaN,40
42,New Mexico,NaN,27
43,North Dakota,NaN,0
44,Wyoming,NaN,0
45,Alaska,NaN,3
46,Maine,NaN,18
47,Alabama,NaN,42
48,Idaho,NaN,4
49,Montana,NaN,3
50,Puerto Rico,NaN,5
51,Virgin Islands,NaN,2
52,Guam,NaN,0
53,West Virginia,NaN,0
54,Northern Mariana Islands,NaN,0
55,American Samoa,NaN,0
