,State,368,374,381,388,395
0,Washington,4114,192,177,190,251
1,Illinois,20680,742,621,554,540
2,California,37121,2505,2067,1615,1335
3,Arizona,12238,1091,1014,1044,1239
4,Massachusetts,14133,563,494,466,507
5,Wisconsin,6190,218,172,116,112
6,Texas,34911,2062,1930,1895,2151
7,Nebraska,1879,48,48,72,112
8,Utah,1595,48,42,36,37
9,Oregon,1880,75,67,43,42
10,Florida,25293,1067,936,850,918
11,New York,42325,1649,1597,1637,1890
12,Rhode Island,2083,98,98,108,121
13,Georgia,13250,451,447,492,604
14,New Hampshire,987,62,63,74,90
15,North Carolina,8695,499,438,408,424
16,New Jersey,20951,654,620,591,618
17,Colorado,5505,173,133,108,108
18,Maryland,6865,290,242,194,180
19,Nevada,4026,215,190,178,198
20,Tennessee,8859,303,228,190,176
21,Hawaii,341,7,7,7,7
22,Indiana,9716,328,253,199,170
23,Kentucky,3421,145,131,142,172
24,Minnesota,6163,128,109,105,124
25,Oklahoma,3279,142,118,87,91
26,Pennsylvania,20532,1142,943,839,848
27,South Carolina,6547,448,427,423,419
28,District of Columbia,872,32,28,23,21
29,Kansas,3587,241,213,174,165
30,Missouri,6781,202,143,106,101
31,Vermont,170,7,7,7,13
32,Virginia,6078,292,302,300,300
33,Connecticut,6819,315,290,312,415
34,Iowa,4487,98,92,83,96
35,Louisiana,8565,297,229,172,131
36,Ohio,10711,381,320,271,249
37,Michigan,15181,492,394,359,415
38,South Dakota,1705,26,15,11,7
39,Arkansas,4606,212,170,132,103
40,Delaware,1041,35,35,35,38
41,Mississippi,5772,210,180,153,128
42,New Mexico,3145,148,129,96,71
43,North Dakota,1436,7,2,0,0
44,Wyoming,571,21,21,17,14
45,Alaska,259,0,0,0,0
46,Maine,544,54,56,48,44
47,Alabama,6660,346,299,276,287
48,Idaho,1669,29,28,22,21
49,Montana,1151,35,28,25,19
50,Puerto Rico,1773,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,128,NaN,NaN,NaN,NaN
53,West Virginia,1895,113,75,58,55
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
