,Region,768,773,780,787,794
0,Belgium,,115,57,36,20
1,Bulgaria,,293,206,137,89
2,Czechia,,237,167,116,72
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1350,1318,1226,1075
5,Estonia,,49,43,35,26
6,Ireland,,69,46,35,30
7,Greece,,518,430,317,205
8,Spain,,969,634,499,322
9,France,,1038,550,313,170
10,Croatia,,166,107,67,38
11,Italy,,1089,820,636,496
12,Cyprus,,36,33,31,26
13,Latvia,,113,112,104,85
14,Lithuania,,120,95,76,61
15,Luxembourg,,5,7,10,13
16,Hungary,,340,204,120,71
17,Malta,,7,8,9,14
18,Netherlands,,18,6,2,1
19,Austria,,185,178,171,150
20,Poland,,1035,754,526,360
21,Portugal,,133,85,59,42
22,Romania,,598,395,245,146
23,Slovenia,,50,27,14,7
24,Slovakia,,163,134,103,69
25,Finland,,69,40,34,27
26,Sweden,,398,205,49,35
27,United Kingdom,,472,279,172,96
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,1,1,1,1
30,Norway,,37,32,26,20
31,Switzerland,,55,45,35,27
