,Region,579,584,591,598,605
0,Belgium,,28,22,21,23
1,Bulgaria,,232,353,495,652
2,Czechia,,11,10,8,6
3,Denmark,,6,6,6,5
4,Germany,,230,340,514,766
5,Estonia,,5,5,5,4
6,Ireland,,16,18,19,20
7,Greece,,140,144,145,138
8,Spain,,363,264,193,136
9,France,,390,386,371,310
10,Croatia,,24,36,54,78
11,Italy,,318,334,356,385
12,Cyprus,,12,10,9,7
13,Latvia,,7,9,12,17
14,Lithuania,,41,47,48,48
15,Luxembourg,,2,2,3,4
16,Hungary,,8,7,5,4
17,Malta,,3,2,2,1
18,Netherlands,,29,22,16,11
19,Austria,,15,20,25,29
20,Poland,,25,28,30,33
21,Portugal,,80,80,83,85
22,Romania,,90,142,232,389
23,Slovenia,,7,11,18,28
24,Slovakia,,6,7,8,10
25,Finland,,12,12,12,10
26,Sweden,,7,8,9,11
27,United Kingdom,,678,717,720,665
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,1,2,3
30,Norway,,7,8,9,9
31,Switzerland,,29,39,48,62
