,Region,810,815,822,829,836
0,Belgium,,146,56,42,26
1,Bulgaria,,67,41,24,14
2,Czechia,,135,120,100,82
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1572,1383,1250,1091
5,Estonia,,19,14,12,9
6,Ireland,,75,63,47,37
7,Greece,,419,354,260,168
8,Spain,,14,26,15,8
9,France,,957,1110,1064,820
10,Croatia,,68,54,40,29
11,Italy,,896,818,725,614
12,Cyprus,,24,23,22,20
13,Latvia,,23,13,7,4
14,Lithuania,,46,34,24,17
15,Luxembourg,,12,9,6,3
16,Hungary,,236,276,294,335
17,Malta,,27,36,46,54
18,Netherlands,,50,29,17,9
19,Austria,,NaN,NaN,NaN,NaN
20,Poland,,200,94,44,18
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,121,87,55,34
23,Slovenia,,32,29,25,21
24,Slovakia,,104,75,50,30
25,Finland,,106,61,51,42
26,Sweden,,62,33,22,15
27,United Kingdom,,1435,1114,818,694
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,65,44,28,19
31,Switzerland,,16,15,9,5
