,Region,593,598,605,612,619
0,Belgium,,36,24,25,26
1,Bulgaria,,338,306,250,204
2,Czechia,,12,15,20,26
3,Denmark,,10,7,5,2
4,Germany,,301,400,496,568
5,Estonia,,8,9,9,9
6,Ireland,,17,14,13,10
7,Greece,,223,193,150,100
8,Spain,,530,429,344,286
9,France,,454,376,286,216
10,Croatia,,46,62,83,106
11,Italy,,359,342,301,250
12,Cyprus,,13,12,13,14
13,Latvia,,15,25,47,80
14,Lithuania,,65,75,91,116
15,Luxembourg,,1,1,1,2
16,Hungary,,15,21,32,49
17,Malta,,3,4,5,7
18,Netherlands,,44,44,48,51
19,Austria,,24,29,33,35
20,Poland,,36,52,82,136
21,Portugal,,69,63,57,48
22,Romania,,256,402,625,967
23,Slovenia,,15,20,26,31
24,Slovakia,,3,5,8,11
25,Finland,,9,7,5,5
26,Sweden,,14,15,15,18
27,United Kingdom,,855,1004,1323,1607
28,Iceland,,1,1,0,0
29,Liechtenstein,,0,0,0,1
30,Norway,,9,13,19,28
31,Switzerland,,42,38,36,32
