,Region,467,472,479,486,493
0,Belgium,,243,228,211,196
1,Bulgaria,,393,290,205,136
2,Czechia,,327,258,211,169
3,Denmark,,17,19,19,20
4,Germany,,1606,1768,1868,2020
5,Estonia,,30,27,26,26
6,Ireland,,43,49,53,63
7,Greece,,468,383,305,234
8,Spain,,735,647,586,555
9,France,,1795,1714,1714,1684
10,Croatia,,308,280,238,196
11,Italy,,1924,1773,1599,1453
12,Cyprus,,19,17,13,9
13,Latvia,,59,65,71,75
14,Lithuania,,108,118,125,132
15,Luxembourg,,10,9,9,9
16,Hungary,,881,625,416,279
17,Malta,,2,1,1,0
18,Netherlands,,144,126,95,64
19,Austria,,152,133,115,96
20,Poland,,1812,1165,705,406
21,Portugal,,21,18,16,14
22,Romania,,715,514,353,225
23,Slovenia,,42,38,36,34
24,Slovakia,,271,219,178,145
25,Finland,,9,8,7,6
26,Sweden,,142,151,154,140
27,United Kingdom,,116,109,90,83
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,17,14,12,11
31,Switzerland,,69,68,70,69
