,Region,824,829,836,843,850
0,Belgium,,121,93,42,41
1,Bulgaria,,58,49,44,38
2,Czechia,,61,45,35,26
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,908,827,694,586
5,Estonia,,11,8,6,5
6,Ireland,,35,33,28,20
7,Greece,,238,162,109,73
8,Spain,,76,60,44,30
9,France,,728,479,396,270
10,Croatia,,37,41,61,105
11,Italy,,905,1024,1197,1528
12,Cyprus,,10,7,5,3
13,Latvia,,17,16,19,23
14,Lithuania,,25,18,12,9
15,Luxembourg,,5,5,4,4
16,Hungary,,139,120,111,97
17,Malta,,11,7,4,2
18,Netherlands,,19,10,5,2
19,Austria,,447,283,195,145
20,Poland,,73,74,112,199
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,62,40,25,14
23,Slovenia,,16,13,12,11
24,Slovakia,,69,49,34,25
25,Finland,,158,84,87,70
26,Sweden,,52,14,9,7
27,United Kingdom,,1438,728,572,430
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,0,0,0,0
30,Norway,,48,44,40,43
31,Switzerland,,15,8,5,2
