,Region,586,591,598,605,612
0,Belgium,,32,22,24,23
1,Bulgaria,,300,358,402,423
2,Czechia,,13,12,12,12
3,Denmark,,9,8,8,7
4,Germany,,239,282,266,194
5,Estonia,,5,5,6,7
6,Ireland,,20,21,21,20
7,Greece,,180,173,154,126
8,Spain,,450,316,225,147
9,France,,424,384,322,264
10,Croatia,,31,41,53,65
11,Italy,,347,357,370,381
12,Cyprus,,12,10,8,6
13,Latvia,,8,11,17,23
14,Lithuania,,55,60,60,56
15,Luxembourg,,2,3,3,3
16,Hungary,,11,16,16,22
17,Malta,,3,2,1,1
18,Netherlands,,42,34,24,14
19,Austria,,16,19,19,18
20,Poland,,24,30,34,41
21,Portugal,,80,77,72,64
22,Romania,,148,238,384,638
23,Slovenia,,13,17,23,28
24,Slovakia,,4,4,6,8
25,Finland,,11,10,8,6
26,Sweden,,13,14,16,20
27,United Kingdom,,788,734,624,468
28,Iceland,,1,1,1,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,11,17,27
31,Switzerland,,34,41,46,53
