,Region,705,710,717,724,731
0,Belgium,,NaN,NaN,NaN,NaN
1,Bulgaria,,428,381,333,296
2,Czechia,,NaN,NaN,NaN,NaN
3,Denmark,,128,145,146,118
4,Germany,,1688,1258,875,599
5,Estonia,,31,34,35,33
6,Ireland,,NaN,NaN,NaN,NaN
7,Greece,,544,805,1589,2446
8,Spain,,708,797,1062,1074
9,France,,1516,1726,1774,1544
10,Croatia,,291,262,241,211
11,Italy,,1400,2416,4263,6626
12,Cyprus,,NaN,NaN,NaN,NaN
13,Latvia,,70,63,55,44
14,Lithuania,,130,114,96,75
15,Luxembourg,,10,10,10,11
16,Hungary,,409,182,82,35
17,Malta,,NaN,NaN,NaN,NaN
18,Netherlands,,252,220,189,154
19,Austria,,120,84,66,55
20,Poland,,2522,1820,1220,818
21,Portugal,,212,386,710,958
22,Romania,,280,229,197,158
23,Slovenia,,53,46,38,30
24,Slovakia,,NaN,NaN,NaN,NaN
25,Finland,,71,80,90,112
26,Sweden,,64,81,103,107
27,United Kingdom,,NaN,NaN,NaN,NaN
28,Iceland,,1,1,2,2
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,59,58,53,43
31,Switzerland,,131,124,103,72
