,Region,481,486,493,500,507
0,Belgium,,180,156,135,110
1,Bulgaria,,200,164,115,80
2,Czechia,,171,134,102,78
3,Denmark,,9,12,14,14
4,Germany,,898,807,740,604
5,Estonia,,19,17,13,9
6,Ireland,,18,18,16,13
7,Greece,,403,393,387,372
8,Spain,,414,288,278,210
9,France,,970,805,675,573
10,Croatia,,169,116,70,39
11,Italy,,957,687,447,295
12,Cyprus,,7,5,3,1
13,Latvia,,56,54,55,53
14,Lithuania,,89,80,73,65
15,Luxembourg,,3,2,2,2
16,Hungary,,405,286,203,146
17,Malta,,0,0,0,0
18,Netherlands,,107,88,62,40
19,Austria,,65,46,28,16
20,Poland,,847,648,425,275
21,Portugal,,12,14,16,18
22,Romania,,346,255,179,122
23,Slovenia,,30,27,21,17
24,Slovakia,,153,125,103,85
25,Finland,,6,7,7,7
26,Sweden,,98,94,87,84
27,United Kingdom,,70,76,73,73
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,10,10,10
31,Switzerland,,35,33,29,28
