,Region,614,619,626,633,640
0,Belgium,,52,51,37,36
1,Bulgaria,,473,493,510,486
2,Czechia,,22,23,25,25
3,Denmark,,10,9,11,14
4,Germany,,340,302,265,238
5,Estonia,,19,23,27,30
6,Ireland,,28,28,25,24
7,Greece,,244,204,146,87
8,Spain,,285,219,170,131
9,France,,220,170,122,93
10,Croatia,,113,128,138,143
11,Italy,,290,234,165,107
12,Cyprus,,8,8,7,5
13,Latvia,,53,69,85,103
14,Lithuania,,149,180,209,226
15,Luxembourg,,2,2,2,2
16,Hungary,,52,68,88,111
17,Malta,,3,2,1,0
18,Netherlands,,32,28,24,20
19,Austria,,65,76,97,134
20,Poland,,111,138,162,192
21,Portugal,,32,24,20,16
22,Romania,,1348,2018,2756,3372
23,Slovenia,,38,38,33,27
24,Slovakia,,40,64,104,160
25,Finland,,9,8,6,4
26,Sweden,,49,53,48,30
27,United Kingdom,,921,805,576,340
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,6,5,5
31,Switzerland,,34,30,27,25
