,Region,418,423,430,437,444
0,Belgium,,206,237,266,296
1,Bulgaria,,846,1170,1609,2231
2,Czechia,,1490,1494,1362,1166
3,Denmark,,23,31,36,44
4,Germany,,2070,2347,2681,3094
5,Estonia,,95,108,108,101
6,Ireland,,96,88,75,62
7,Greece,,373,451,532,623
8,Spain,,914,789,742,646
9,France,,2301,2448,2591,2741
10,Croatia,,102,136,180,242
11,Italy,,2851,3374,3768,4045
12,Cyprus,,8,9,12,15
13,Latvia,,69,60,54,49
14,Lithuania,,68,61,52,44
15,Luxembourg,,21,23,26,28
16,Hungary,,1792,2595,3582,4664
17,Malta,,21,26,28,30
18,Netherlands,,342,386,442,522
19,Austria,,210,256,293,337
20,Poland,,2487,3329,4324,5768
21,Portugal,,112,87,65,47
22,Romania,,710,888,1077,1332
23,Slovenia,,52,51,51,50
24,Slovakia,,666,661,637,603
25,Finland,,26,32,36,40
26,Sweden,,199,249,284,311
27,United Kingdom,,1026,949,876,846
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,1,1
30,Norway,,15,23,37,57
31,Switzerland,,79,82,87,92
