,Region,817,822,829,836,843
0,Belgium,,96,36,27,22
1,Bulgaria,,64,48,37,29
2,Czechia,,82,65,52,39
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1096,1004,914,771
5,Estonia,,14,9,6,3
6,Ireland,,28,14,9,6
7,Greece,,369,272,182,120
8,Spain,,190,0,14,6
9,France,,724,628,487,368
10,Croatia,,43,32,22,16
11,Italy,,842,865,931,956
12,Cyprus,,13,7,4,2
13,Latvia,,18,10,6,4
14,Lithuania,,34,25,18,14
15,Luxembourg,,7,6,5,4
16,Hungary,,168,154,140,128
17,Malta,,18,14,9,6
18,Netherlands,,34,16,7,3
19,Austria,,128,83,55,34
20,Poland,,110,88,114,223
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,88,63,45,33
23,Slovenia,,22,17,13,10
24,Slovakia,,96,63,40,24
25,Finland,,78,50,48,36
26,Sweden,,95,30,24,17
27,United Kingdom,,1039,658,488,404
28,Iceland,,1,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,51,30,17,9
31,Switzerland,,11,11,6,4
