,Region,789,794,801,808,815
0,Belgium,,3968,82352,81547,35232
1,Bulgaria,,158,150,148,152
2,Czechia,,201,176,163,154
3,Denmark,,NaN,NaN,NaN,NaN
4,Germany,,1584,1786,1998,2076
5,Estonia,,30,21,14,9
6,Ireland,,51,29,25,22
7,Greece,,423,499,589,652
8,Spain,,564,470,397,350
9,France,,1210,1418,1748,1872
10,Croatia,,99,110,142,190
11,Italy,,1198,1696,2490,3470
12,Cyprus,,28,29,30,26
13,Latvia,,64,46,32,20
14,Lithuania,,93,92,94,88
15,Luxembourg,,9,12,15,18
16,Hungary,,188,168,138,120
17,Malta,,11,21,39,72
18,Netherlands,,NaN,NaN,NaN,NaN
19,Austria,,NaN,NaN,NaN,NaN
20,Poland,,726,644,569,478
21,Portugal,,NaN,NaN,NaN,NaN
22,Romania,,216,227,299,456
23,Slovenia,,37,49,62,74
24,Slovakia,,167,153,142,134
25,Finland,,201,148,136,122
26,Sweden,,223,180,168,136
27,United Kingdom,,1448,813,726,712
28,Iceland,,NaN,NaN,NaN,NaN
29,Liechtenstein,,NaN,NaN,NaN,NaN
30,Norway,,114,74,46,26
31,Switzerland,,NaN,NaN,NaN,NaN
