,Region,509,514,521,528,535
0,Belgium,,47,31,19,11
1,Bulgaria,,59,43,29,21
2,Czechia,,35,23,16,10
3,Denmark,,5,4,4,3
4,Germany,,355,244,153,98
5,Estonia,,4,2,1,1
6,Ireland,,0,0,0,0
7,Greece,,126,101,74,55
8,Spain,,380,203,189,164
9,France,,NaN,NaN,NaN,NaN
10,Croatia,,33,22,15,10
11,Italy,,304,220,165,122
12,Cyprus,,3,3,2,2
13,Latvia,,26,19,14,10
14,Lithuania,,22,14,9,5
15,Luxembourg,,1,1,1,1
16,Hungary,,51,31,19,11
17,Malta,,0,0,0,0
18,Netherlands,,30,19,12,7
19,Austria,,19,14,10,7
20,Poland,,185,107,65,41
21,Portugal,,12,13,15,16
22,Romania,,268,154,103,69
23,Slovenia,,9,7,5,3
24,Slovakia,,28,22,17,13
25,Finland,,6,5,4,3
26,Sweden,,NaN,NaN,NaN,NaN
27,United Kingdom,,111,164,238,349
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,1,1,0
31,Switzerland,,16,12,9,6
