,Region,411,416,423,430,437
0,Belgium,,223,233,244,247
1,Bulgaria,,552,739,1026,1395
2,Czechia,,1579,1764,1883,1827
3,Denmark,,33,35,33,31
4,Germany,,2129,2165,2132,2030
5,Estonia,,84,111,143,161
6,Ireland,,121,98,76,56
7,Greece,,303,396,519,662
8,Spain,,977,1009,721,525
9,France,,2345,2414,2447,2463
10,Croatia,,96,117,144,183
11,Italy,,2396,2915,3565,4288
12,Cyprus,,7,11,18,30
13,Latvia,,76,72,68,63
14,Lithuania,,89,85,82,76
15,Luxembourg,,18,20,23,24
16,Hungary,,1299,1966,2776,3797
17,Malta,,20,29,39,51
18,Netherlands,,333,371,376,357
19,Austria,,210,242,281,324
20,Poland,,2018,2671,3481,4609
21,Portugal,,158,145,152,173
22,Romania,,671,810,998,1230
23,Slovenia,,58,58,58,56
24,Slovakia,,700,731,753,764
25,Finland,,26,31,36,43
26,Sweden,,258,374,377,351
27,United Kingdom,,1421,1074,778,536
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,1,1
30,Norway,,14,19,28,39
31,Switzerland,,90,90,87,84
