,Region,628,633,640,647,654
0,Belgium,,60,41,40,38
1,Bulgaria,,643,696,745,776
2,Czechia,,38,50,70,99
3,Denmark,,14,19,26,37
4,Germany,,374,366,366,375
5,Estonia,,34,44,53,61
6,Ireland,,32,33,30,31
7,Greece,,218,218,220,220
8,Spain,,241,219,199,183
9,France,,171,141,120,98
10,Croatia,,110,118,128,137
11,Italy,,241,204,177,155
12,Cyprus,,3,2,2,2
13,Latvia,,97,145,206,277
14,Lithuania,,221,269,313,337
15,Luxembourg,,1,1,1,1
16,Hungary,,71,82,94,106
17,Malta,,1,2,2,2
18,Netherlands,,30,33,40,50
19,Austria,,66,64,64,63
20,Poland,,224,342,544,878
21,Portugal,,32,35,40,47
22,Romania,,2640,3062,3248,3004
23,Slovenia,,148,139,129,117
24,Slovakia,,97,140,176,238
25,Finland,,15,15,14,13
26,Sweden,,36,38,42,41
27,United Kingdom,,886,965,1020,1052
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,1,1
30,Norway,,6,5,3,3
31,Switzerland,,26,18,15,13
